X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	
130	305.16	NaN	124.08	572.27	NaN	731.39	323.39	NaN	719.45	265.41	NaN
130	305.16	NaN	124.08	572.27	NaN	731.39	323.39	NaN	719.53	265.33	NaN
130	305.16	NaN	124.08	572.27	NaN	731.39	323.39	NaN	719.53	265.33	NaN
130	305.16	NaN	124.08	572.27	NaN	731.07	323.69	NaN	719.53	265.33	NaN
130	305.16	NaN	124.08	572.27	NaN	730.87	323.74	NaN	719.55	265.21	NaN
130	305.16	NaN	124.08	572.27	NaN	731.3	323.48	NaN	719.53	265.33	NaN
130.1	304.8	NaN	124.08	572.27	NaN	731.3	323.48	NaN	719.59	265.41	NaN
130	305.07	NaN	124	572.26	NaN	730.63	323.67	NaN	719.55	265.21	NaN
129.93	305.03	NaN	124	572.26	NaN	730.69	323.63	NaN	719.55	265.21	NaN
129.83	305.37	NaN	124.15	572.32	NaN	730.69	323.63	NaN	719.64	265.14	NaN
129.83	305.37	NaN	124.08	572.27	NaN	730.63	323.53	NaN	719.68	265.36	NaN
129.77	305.52	NaN	124.08	572.27	NaN	730.71	323.58	NaN	719.62	265.28	NaN
129.77	305.52	NaN	124.08	572.27	NaN	730.8	323.6	NaN	719.62	265.28	NaN
129.48	304.67	NaN	124.08	572.27	NaN	730.83	323.47	NaN	719.68	265.36	NaN
129.56	304.56	NaN	124.08	572.27	NaN	730.83	323.47	NaN	719.54	265.36	NaN
129.74	304.18	NaN	124.08	572.27	NaN	730.63	323.53	NaN	719.5	265.5	NaN
129.67	304.3	NaN	124.08	572.27	NaN	730.54	323.88	NaN	719.45	265.41	NaN
129.67	304.3	NaN	124	572.26	NaN	730.37	324.11	NaN	719.46	265.29	NaN
129.91	304.06	NaN	124	572.26	NaN	730.5	324	NaN	719.46	265.29	NaN
129.85	304.45	NaN	124.08	572.27	NaN	730.5	324	NaN	719.46	265.29	NaN
129.83	304.69	NaN	124.08	572.27	NaN	730.73	323.96	NaN	719.54	265.36	NaN
129.83	304.69	NaN	124.08	572.27	NaN	730.73	323.96	NaN	719.54	265.36	NaN
129.71	304.91	NaN	124.12	572.37	NaN	730.76	324.04	NaN	719.56	265.22	NaN
129.58	305	NaN	124.08	572.27	NaN	730.38	324.19	NaN	719.54	265.36	NaN
129.25	305.31	NaN	124.08	572.27	NaN	729.98	324.6	NaN	719.54	265.36	NaN
129.06	305.03	NaN	124.08	572.27	NaN	730.59	324.11	NaN	719.56	265.22	NaN
129.06	304.85	NaN	124.08	572.27	NaN	730.69	324.15	NaN	719.54	265.36	NaN
128.5	305	NaN	124.08	572.27	NaN	730.37	324.5	NaN	719.45	265.41	NaN
128.47	304.95	NaN	124.08	572.27	NaN	730.38	324.56	NaN	719.45	265.41	NaN
128.09	305.41	NaN	124.08	572.27	NaN	730.38	324.56	NaN	719.46	265.29	NaN
128	305.18	NaN	124.08	572.27	NaN	730.18	324.59	NaN	719.46	265.29	NaN
127.53	305.29	NaN	124.08	572.27	NaN	729.97	324.87	NaN	719.45	265.41	NaN
127.29	305.29	NaN	124.08	572.27	NaN	729.75	325.14	NaN	719.45	265.41	NaN
126.79	305.32	NaN	124	572.26	NaN	730.05	325.28	NaN	719.52	265.24	NaN
126.5	305.64	NaN	124.08	572.27	NaN	730.39	325.17	NaN	719.43	265.3	NaN
126.24	305.54	NaN	124	572.26	NaN	730.1	325.45	NaN	719.45	265.41	NaN
126.17	305.56	NaN	124	572.26	NaN	730	325.5	NaN	719.45	265.41	NaN
125.74	305.61	NaN	124	572.26	NaN	729.77	325.6	NaN	719.45	265.41	NaN
125.37	305.4	NaN	124	572.26	NaN	729.95	325.6	NaN	719.45	265.41	NaN
125.15	305.47	NaN	124	572.26	NaN	730.26	325.58	NaN	719.45	265.41	NaN
125.14	305.27	NaN	124	572.26	NaN	730.26	325.58	NaN	719.45	265.41	NaN
124.85	305.33	NaN	124	572.26	NaN	730.05	325.63	NaN	719.45	265.41	NaN
124.85	305.33	NaN	124	572.26	NaN	729.95	325.62	NaN	719.43	265.3	NaN
124.78	305.34	NaN	124	572.26	NaN	729.91	325.83	NaN	719.43	265.3	NaN
124.47	305.68	NaN	124	572.26	NaN	729.4	326.27	NaN	719.43	265.3	NaN
124.23	305.61	NaN	124	572.26	NaN	729.32	326.44	NaN	719.43	265.3	NaN
124.09	305.62	NaN	124	572.26	NaN	729.79	326	NaN	719.43	265.3	NaN
123.97	305.69	NaN	124	572.26	NaN	729.9	326.17	NaN	719.45	265.17	NaN
123.74	305.63	NaN	124	572.26	NaN	729.88	326.08	NaN	719.43	265.3	NaN
123.47	305.56	NaN	124	572.26	NaN	729.88	326.08	NaN	719.52	265.24	NaN
123.54	305.43	NaN	124	572.26	NaN	729.75	326.43	NaN	719.52	265.24	NaN
123.54	305.43	NaN	124	572.26	NaN	729.7	326.5	NaN	719.52	265.24	NaN
123.44	305.26	NaN	123.95	572.2	NaN	729.33	326.5	NaN	719.52	265.23	NaN
123.19	305.55	NaN	123.95	572.2	NaN	729.5	326.5	NaN	719.52	265.23	NaN
123.16	305.59	NaN	124.02	572.22	NaN	730.12	326.57	NaN	719.43	265.3	NaN
123.16	305.59	NaN	124.07	572.31	NaN	730	326.85	NaN	719.68	265.36	NaN
123.16	305.59	NaN	124.12	572.37	NaN	729.6	327.09	NaN	719.7	265.22	NaN
123.16	305.59	NaN	124.12	572.37	NaN	729.76	327.03	NaN	719.7	265.22	NaN
122.97	305.51	NaN	124.12	572.37	NaN	729.1	327.49	NaN	719.7	265.22	NaN
122.75	305.64	NaN	124.17	572.31	NaN	729.1	327.49	NaN	719.7	265.22	NaN
122.7	305.76	NaN	124.12	572.37	NaN	729.22	327.56	NaN	719.7	265.22	NaN
122.7	305.76	NaN	124.12	572.37	NaN	729.33	327.52	NaN	719.7	265.22	NaN
122.7	305.76	NaN	124.12	572.37	NaN	729.4	327.63	NaN	719.61	265.25	NaN
122.75	305.64	NaN	124.12	572.37	NaN	729.34	327.79	NaN	719.7	265.22	NaN
122.75	305.64	NaN	124.12	572.37	NaN	729	328.02	NaN	719.68	265.36	NaN
122.75	305.64	NaN	124.12	572.37	NaN	728.41	328.59	NaN	719.68	265.36	NaN
122.69	305.67	NaN	124.24	572.44	NaN	728.78	328.3	NaN	719.68	265.36	NaN
122.75	305.64	NaN	124.24	572.44	NaN	729.04	328.26	NaN	719.68	265.36	NaN
122.75	305.64	NaN	124.12	572.37	NaN	729.52	328.26	NaN	719.68	265.36	NaN
122.75	305.64	NaN	124.24	572.44	NaN	729.61	328.18	NaN	719.68	265.36	NaN
122.69	305.77	NaN	124.1	572.19	NaN	729.23	328.45	NaN	719.68	265.36	NaN
122.69	305.77	NaN	124.12	572.37	NaN	729.34	328.39	NaN	719.68	265.36	NaN
122.69	305.77	NaN	124.05	572.35	NaN	729.56	328.54	NaN	719.68	265.36	NaN
122.69	305.67	NaN	124.05	572.35	NaN	729.92	328.23	NaN	719.68	265.36	NaN
122.69	305.67	NaN	124.17	572.31	NaN	729.92	328.23	NaN	719.68	265.36	NaN
122.69	305.67	NaN	124.17	572.31	NaN	729.92	328.23	NaN	719.7	265.22	NaN
122.81	305.44	NaN	124.05	572.35	NaN	730.04	328.15	NaN	719.7	265.22	NaN
122.81	305.44	NaN	124.05	572.35	NaN	730.04	328.15	NaN	719.7	265.22	NaN
123.03	305.2	NaN	124.17	572.31	NaN	730.04	328.15	NaN	719.7	265.22	NaN
123.03	305.09	NaN	124.17	572.31	NaN	730.04	328.15	NaN	719.68	265.36	NaN
123.03	305.09	NaN	124.12	572.37	NaN	730.04	328.15	NaN	719.68	265.36	NaN
123.03	305.09	NaN	124.12	572.37	NaN	730.04	328.15	NaN	719.7	265.22	NaN
123.03	305.09	NaN	124.12	572.37	NaN	730.04	328.15	NaN	719.68	265.36	NaN
123.03	305.09	NaN	124.12	572.37	NaN	730.04	328.15	NaN	719.68	265.36	NaN
123.09	304.94	NaN	124.12	572.37	NaN	729.78	328.3	NaN	719.68	265.36	NaN
123.09	304.94	NaN	124.12	572.37	NaN	729.78	328.3	NaN	719.68	265.36	NaN
123.09	304.94	NaN	124.07	572.31	NaN	729.78	328.3	NaN	719.68	265.36	NaN
123.09	304.94	NaN	124.07	572.31	NaN	729.54	328.61	NaN	719.68	265.36	NaN
123.09	304.94	NaN	124.07	572.31	NaN	729.55	328.68	NaN	719.7	265.22	NaN
123.14	305	NaN	124.12	572.37	NaN	729.44	328.72	NaN	719.68	265.36	NaN
123.14	305	NaN	124.12	572.37	NaN	729.19	328.95	NaN	719.7	265.22	NaN
123.14	305	NaN	124	572.29	NaN	729.19	328.95	NaN	719.68	265.36	NaN
123.14	305	NaN	124	572.29	NaN	729.19	328.95	NaN	719.7	265.22	NaN
123.2	304.89	NaN	124.05	572.35	NaN	729.3	328.91	NaN	719.68	265.36	NaN
123.2	304.89	NaN	124.05	572.35	NaN	729.37	328.93	NaN	719.59	265.41	NaN
123.28	304.83	NaN	124.05	572.35	NaN	729.37	328.93	NaN	719.59	265.41	NaN
123.35	304.81	NaN	124	572.29	NaN	728.98	329.14	NaN	719.59	265.41	NaN
123.35	304.81	NaN	124.05	572.35	NaN	729.24	328.97	NaN	719.61	265.29	NaN
123.39	304.64	NaN	124	572.29	NaN	729.02	329.19	NaN	719.59	265.41	NaN
123.39	304.64	NaN	124.05	572.35	NaN	729.02	329.19	NaN	719.61	265.29	NaN
123.39	304.64	NaN	124.05	572.35	NaN	729.02	329.19	NaN	719.59	265.41	NaN
123.59	304.54	NaN	124	572.29	NaN	728.84	329.33	NaN	719.7	265.22	NaN
123.59	304.54	NaN	124.05	572.35	NaN	728.84	329.33	NaN	719.59	265.41	NaN
123.67	304.44	NaN	124.05	572.35	NaN	728.79	329.29	NaN	719.59	265.41	NaN
123.67	304.44	NaN	124.05	572.35	NaN	729.14	329.18	NaN	719.59	265.41	NaN
123.55	304.55	NaN	124.02	572.17	NaN	729.14	329.18	NaN	719.68	265.36	NaN
123.55	304.55	NaN	124	572.29	NaN	729.14	329.18	NaN	719.68	265.36	NaN
123.59	304.43	NaN	124.07	572.31	NaN	728.86	329.5	NaN	719.7	265.22	NaN
123.67	304.44	NaN	124.05	572.35	NaN	729.23	329.31	NaN	719.7	265.22	NaN
123.67	304.44	NaN	124.12	572.26	NaN	729.41	329.23	NaN	719.68	265.36	NaN
123.73	304.32	NaN	124.12	572.26	NaN	729.41	329.23	NaN	719.68	265.36	NaN
123.79	304.34	NaN	124.07	572.31	NaN	729.31	329.26	NaN	719.68	265.36	NaN
123.84	304.38	NaN	124.05	572.24	NaN	729.25	329.32	NaN	719.59	265.41	NaN
123.84	304.38	NaN	124.05	572.24	NaN	728.95	329.51	NaN	719.59	265.41	NaN
123.84	304.38	NaN	124	572.29	NaN	728.57	329.66	NaN	719.59	265.41	NaN
124.09	304.24	NaN	124.02	572.17	NaN	728.72	329.58	NaN	719.59	265.41	NaN
124.06	304.37	NaN	124.05	572.35	NaN	729.27	329.55	NaN	719.59	265.41	NaN
124.06	304.37	NaN	124.05	572.35	NaN	729.1	329.67	NaN	719.59	265.41	NaN
124.06	304.37	NaN	124.05	572.35	NaN	729.1	329.67	NaN	719.59	265.41	NaN
124.03	304.5	NaN	124.1	572.29	NaN	728.98	329.72	NaN	719.68	265.36	NaN
124.09	304.54	NaN	124.1	572.29	NaN	728.98	329.72	NaN	719.68	265.36	NaN
124.11	304.42	NaN	124.12	572.37	NaN	729.19	329.63	NaN	719.59	265.41	NaN
124.11	304.42	NaN	124.12	572.37	NaN	729.89	329.7	NaN	719.59	265.41	NaN
124.22	304.17	NaN	124.12	572.37	NaN	729.64	329.76	NaN	719.59	265.41	NaN
124.22	304.17	NaN	124.12	572.37	NaN	729.44	329.77	NaN	719.59	265.41	NaN
124.17	304.31	NaN	124.12	572.37	NaN	729.07	329.88	NaN	719.59	265.41	NaN
124.17	304.31	NaN	124.12	572.37	NaN	729.1	330.07	NaN	719.59	265.38	NaN
124.28	304.33	NaN	124.19	572.4	NaN	728.89	330.11	NaN	719.7	265.22	NaN
124.28	304.33	NaN	124.12	572.37	NaN	728.79	330.07	NaN	719.7	265.22	NaN
124.28	304.33	NaN	124.2	572.18	NaN	729.27	329.97	NaN	719.7	265.22	NaN
124.26	304.23	NaN	124.16	572.23	NaN	729.58	329.85	NaN	719.7	265.22	NaN
124.26	304.23	NaN	124.02	572.17	NaN	729.61	329.93	NaN	719.68	265.36	NaN
124.32	304.24	NaN	124.02	572.17	NaN	729.1	330.07	NaN	719.68	265.36	NaN
124.39	304.15	NaN	124.02	572.17	NaN	729.1	330.07	NaN	719.61	265.29	NaN
124.32	304.24	NaN	124.02	572.17	NaN	729.03	330.2	NaN	719.59	265.41	NaN
124.42	304.55	NaN	124.02	572.17	NaN	729.03	330.2	NaN	719.59	265.41	NaN
124.42	304.55	NaN	124.02	572.17	NaN	729.3	330.27	NaN	719.61	265.29	NaN
124.42	304.55	NaN	124.02	572.17	NaN	729.42	330.26	NaN	719.61	265.29	NaN
124.42	304.55	NaN	124.02	572.17	NaN	729.42	330.26	NaN	719.68	265.36	NaN
124.42	304.55	NaN	124.1	572.21	NaN	728.95	330.59	NaN	719.68	265.36	NaN
124.47	304.62	NaN	124.1	572.21	NaN	728.8	330.55	NaN	719.68	265.36	NaN
124.44	304.66	NaN	124.02	572.17	NaN	728.77	330.64	NaN	719.68	265.36	NaN
124.41	304.75	NaN	124.02	572.17	NaN	728.87	330.58	NaN	719.68	265.36	NaN
124.41	304.75	NaN	124.02	572.17	NaN	729.46	330.36	NaN	719.68	265.36	NaN
124.41	304.75	NaN	124.1	572.21	NaN	729.23	330.52	NaN	719.68	265.36	NaN
124.41	304.75	NaN	124.1	572.21	NaN	729.24	330.58	NaN	719.68	265.36	NaN
124.41	304.75	NaN	124.02	572.17	NaN	729.14	330.59	NaN	719.68	265.36	NaN
124.33	304.82	NaN	124.02	572.17	NaN	728.93	330.53	NaN	719.68	265.36	NaN
124.28	304.75	NaN	124.02	572.17	NaN	728.96	330.59	NaN	719.5	265.43	NaN
124.28	304.75	NaN	124.1	572.21	NaN	728.96	330.59	NaN	719.5	265.43	NaN
124.28	304.75	NaN	124.1	572.21	NaN	729.24	330.58	NaN	719.5	265.43	NaN
124.28	304.75	NaN	124.02	572.17	NaN	729.24	330.58	NaN	719.5	265.43	NaN
124.28	304.75	NaN	124.02	572.17	NaN	729.24	330.58	NaN	719.5	265.43	NaN
124.28	304.75	NaN	124.02	572.17	NaN	729.16	330.65	NaN	719.5	265.43	NaN
124.21	304.85	NaN	124.02	572.17	NaN	728.93	330.76	NaN	719.5	265.43	NaN
124.26	304.91	NaN	124.05	572.1	NaN	728.9	330.79	NaN	719.59	265.38	NaN
124.26	304.91	NaN	124.05	572.1	NaN	729.31	330.6	NaN	719.59	265.38	NaN
124.26	304.91	NaN	124.05	572.1	NaN	729.91	330.59	NaN	719.59	265.38	NaN
124.26	304.91	NaN	124.05	572.1	NaN	729.6	330.74	NaN	719.68	265.36	NaN
124.26	304.91	NaN	124.05	572.1	NaN	729.6	330.74	NaN	719.68	265.36	NaN
124.26	304.91	NaN	124.05	572.1	NaN	729.6	330.74	NaN	719.59	265.38	NaN
124.26	304.91	NaN	124.05	572.1	NaN	729.33	330.72	NaN	719.59	265.38	NaN
124.26	304.91	NaN	124.05	572.1	NaN	729.24	330.78	NaN	719.59	265.38	NaN
124.26	304.91	NaN	124.05	572.1	NaN	729.33	330.72	NaN	719.68	265.36	NaN
124.26	304.91	NaN	124.05	572.1	NaN	729.62	330.7	NaN	719.68	265.36	NaN
124.26	304.91	NaN	124.05	572.1	NaN	729.54	330.76	NaN	719.59	265.38	NaN
124.26	304.91	NaN	124.05	572.1	NaN	729.43	330.81	NaN	719.68	265.36	NaN
124.26	304.91	NaN	124.05	572.1	NaN	729.38	330.76	NaN	719.68	265.36	NaN
124.26	304.91	NaN	124.05	572.1	NaN	729.19	330.86	NaN	719.68	265.36	NaN
124.21	304.85	NaN	124.05	572.1	NaN	729.13	330.76	NaN	719.59	265.38	NaN
124.21	304.85	NaN	124.05	572.1	NaN	729.61	330.5	NaN	719.68	265.36	NaN
124.21	304.85	NaN	124.05	572.1	NaN	729.66	330.52	NaN	719.68	265.36	NaN
124.21	304.85	NaN	124.05	572.1	NaN	729.66	330.52	NaN	719.68	265.36	NaN
124.21	304.85	NaN	124.05	572.1	NaN	729.38	330.62	NaN	719.68	265.36	NaN
124.21	304.85	NaN	124.05	572.1	NaN	729.32	330.66	NaN	719.68	265.36	NaN
124.21	304.85	NaN	124.05	572.1	NaN	729.22	330.7	NaN	719.68	265.36	NaN
124.21	304.85	NaN	124.05	572.1	NaN	729.13	330.76	NaN	719.68	265.36	NaN
124.21	304.85	NaN	124.05	572.1	NaN	729.11	330.7	NaN	719.68	265.36	NaN
124.21	304.85	NaN	124.05	572.1	NaN	729.18	330.64	NaN	719.68	265.36	NaN
124.21	304.85	NaN	124.1	572.05	NaN	729.18	330.64	NaN	719.68	265.36	NaN
124.21	304.85	NaN	124.1	572.05	NaN	729.48	330.48	NaN	719.68	265.36	NaN
124.21	304.85	NaN	124.05	572.1	NaN	729.18	330.64	NaN	719.68	265.36	NaN
124.21	304.85	NaN	124.05	572.1	NaN	729.28	330.61	NaN	719.68	265.36	NaN
124.21	304.85	NaN	124.05	572.1	NaN	729.18	330.64	NaN	719.68	265.36	NaN
124.21	304.85	NaN	124.05	572.1	NaN	729	330.63	NaN	719.68	265.36	NaN
124.21	304.85	NaN	124.05	572.1	NaN	729.52	330.4	NaN	719.68	265.36	NaN
124.21	304.85	NaN	124.05	572.1	NaN	729.54	330.22	NaN	719.68	265.36	NaN
124.21	304.85	NaN	124.05	572.1	NaN	729.52	330.07	NaN	719.68	265.36	NaN
124.21	304.85	NaN	124.05	572.1	NaN	729.48	329.97	NaN	719.68	265.36	NaN
124.21	304.85	NaN	124.05	572.1	NaN	729.48	329.97	NaN	719.68	265.36	NaN
124.21	304.85	NaN	124.05	572.1	NaN	729.14	330	NaN	719.68	265.36	NaN
124.21	304.85	NaN	124.05	572.1	NaN	729.03	330.07	NaN	719.68	265.36	NaN
124.18	304.76	NaN	124.05	572.1	NaN	729.32	329.79	NaN	719.68	265.36	NaN
124.11	304.89	NaN	124.05	572.1	NaN	729.74	329.52	NaN	719.68	265.36	NaN
124.11	304.89	NaN	124.05	572.1	NaN	729.69	329.38	NaN	719.68	265.36	NaN
124.11	304.89	NaN	124.05	572.1	NaN	728.93	329.59	NaN	719.68	265.36	NaN
124.11	304.89	NaN	124.05	572.1	NaN	729.07	329.48	NaN	719.68	265.36	NaN
124.11	304.89	NaN	124.05	572.1	NaN	729	329.63	NaN	719.68	265.36	NaN
124.11	304.89	NaN	124.05	572.1	NaN	729.28	329.21	NaN	719.68	265.36	NaN
124.11	304.89	NaN	124.05	572.1	NaN	729.63	329.11	NaN	719.68	265.36	NaN
124.11	304.89	NaN	124.05	572.1	NaN	729.7	328.88	NaN	719.68	265.36	NaN
124.11	304.89	NaN	124.05	572.1	NaN	729.58	328.74	NaN	719.68	265.36	NaN
124.11	304.89	NaN	124.05	572.1	NaN	729.3	328.7	NaN	719.68	265.36	NaN
124.11	304.89	NaN	124.05	572.1	NaN	729.34	328.56	NaN	719.68	265.36	NaN
124.11	304.89	NaN	124.1	572.05	NaN	729.35	328.65	NaN	719.68	265.36	NaN
124.11	304.89	NaN	124.05	572.1	NaN	729.51	328.41	NaN	719.68	265.36	NaN
124.11	304.89	NaN	124.05	572.1	NaN	729.87	328.03	NaN	719.68	265.36	NaN
124.11	304.89	NaN	124.05	572.1	NaN	729.76	328.1	NaN	719.68	265.36	NaN
124.11	304.89	NaN	124.05	572.1	NaN	729.64	328.07	NaN	719.68	265.36	NaN
124.11	304.89	NaN	124.05	572.1	NaN	729.69	328.12	NaN	719.51	265.41	NaN
124.11	304.89	NaN	124.05	572.1	NaN	729.47	328.33	NaN	719.51	265.41	NaN
124.15	304.97	NaN	124.05	572.1	NaN	729.4	328.25	NaN	719.51	265.41	NaN
124.15	304.97	NaN	124.05	572.1	NaN	729.49	328.28	NaN	719.68	265.36	NaN
124.15	304.97	NaN	124.05	572.1	NaN	729.83	328.1	NaN	719.68	265.36	NaN
124.15	304.97	NaN	124.05	572.1	NaN	729.92	328.07	NaN	719.68	265.36	NaN
124.15	304.97	NaN	124.05	572.1	NaN	729.88	328.02	NaN	719.68	265.36	NaN
124.15	304.97	NaN	124.05	572.1	NaN	729.69	328.12	NaN	719.68	265.36	NaN
124.15	304.97	NaN	124.05	572.1	NaN	729.41	328.11	NaN	719.68	265.36	NaN
124.15	304.97	NaN	124.05	572.1	NaN	729.58	328.02	NaN	719.68	265.36	NaN
124.15	304.97	NaN	124.05	572.1	NaN	729.49	328	NaN	719.68	265.36	NaN
124.15	304.97	NaN	124.05	572.1	NaN	729.5	327.93	NaN	719.68	265.36	NaN
124.15	304.97	NaN	124.05	572.1	NaN	729.84	327.81	NaN	719.68	265.36	NaN
124.15	304.97	NaN	124.05	572.1	NaN	729.84	327.75	NaN	719.68	265.36	NaN
124.15	304.97	NaN	124.1	572.19	NaN	729.48	327.77	NaN	719.68	265.36	NaN
124.15	304.97	NaN	124.1	572.19	NaN	729.33	327.84	NaN	719.68	265.36	NaN
124.11	304.89	NaN	124.1	572.05	NaN	729.59	327.64	NaN	719.68	265.36	NaN
124.11	304.89	NaN	124.1	572.05	NaN	729.59	327.64	NaN	719.68	265.36	NaN
124.15	304.97	NaN	124.15	572.15	NaN	729.36	327.7	NaN	719.68	265.36	NaN
124.15	304.97	NaN	124.15	572.15	NaN	729.55	327.69	NaN	719.68	265.36	NaN
124.11	304.89	NaN	124.05	572.1	NaN	729.65	327.67	NaN	719.68	265.36	NaN
124.11	304.89	NaN	124.05	572.1	NaN	729.65	327.67	NaN	719.68	265.36	NaN
124.06	305.03	NaN	124.1	572.19	NaN	729.48	327.77	NaN	719.68	265.36	NaN
124.06	305.03	NaN	124.1	572.19	NaN	729.23	327.86	NaN	719.68	265.36	NaN
124.06	304.83	NaN	124.1	572.19	NaN	729.26	327.7	NaN	719.59	265.41	NaN
123.89	304.95	NaN	124.05	572.1	NaN	729.1	327.85	NaN	719.59	265.41	NaN
123.89	304.95	NaN	124.05	572.1	NaN	729.1	327.72	NaN	719.59	265.41	NaN
123.89	304.8	NaN	124.05	572.1	NaN	728.9	327.64	NaN	719.68	265.36	NaN
123.91	304.88	NaN	124.05	572.1	NaN	729.05	327.63	NaN	719.68	265.36	NaN
124.06	304.67	NaN	124.05	572.1	NaN	729.05	327.5	NaN	719.68	265.36	NaN
124.03	304.74	NaN	124.05	572.1	NaN	729.14	327.43	NaN	719.59	265.44	NaN
124.06	304.82	NaN	124.1	572.19	NaN	729.4	327.18	NaN	719.59	265.44	NaN
123.97	304.86	NaN	124.05	572.1	NaN	729.42	326.98	NaN	719.54	265.36	NaN
123.95	304.97	NaN	124.1	572.19	NaN	729.62	326.93	NaN	719.62	265.28	NaN
123.95	304.97	NaN	124.05	572.1	NaN	729.62	326.93	NaN	719.54	265.36	NaN
123.97	305.06	NaN	124.05	572.1	NaN	730.12	326.57	NaN	719.37	265.43	NaN
123.84	305.11	NaN	124.05	572.1	NaN	730.12	326.57	NaN	719.5	265.5	NaN
123.84	305.11	NaN	124.05	572.1	NaN	729.98	326.65	NaN	719.59	265.41	NaN
123.77	304.92	NaN	124.05	572.1	NaN	729.88	326.63	NaN	719.59	265.41	NaN
123.79	305	NaN	124.05	572.1	NaN	729.52	326.74	NaN	719.53	265.33	NaN
123.77	304.92	NaN	124.05	572.1	NaN	729.66	326.66	NaN	719.53	265.33	NaN
123.73	304.97	NaN	124.1	572.19	NaN	729.77	326.63	NaN	719.68	265.36	NaN
123.73	304.97	NaN	124.1	572.19	NaN	729.88	326.56	NaN	719.68	265.36	NaN
123.73	304.97	NaN	124.1	572.19	NaN	729.98	326.57	NaN	719.55	265.21	NaN
123.73	304.97	NaN	124.1	572.19	NaN	729.74	326.64	NaN	719.53	265.33	NaN
123.73	304.97	NaN	124.1	572.19	NaN	729.88	326.56	NaN	719.64	265.14	NaN
123.86	304.71	NaN	124.14	572.14	NaN	729.58	326.73	NaN	719.41	265.32	NaN
123.78	304.81	NaN	124.05	572.1	NaN	729.58	326.73	NaN	719.52	265.31	NaN
123.8	304.89	NaN	124.1	572.13	NaN	729.66	326.66	NaN	719.52	265.41	NaN
123.8	304.89	NaN	124.15	572.08	NaN	729.69	326.71	NaN	719.52	265.41	NaN
123.8	304.89	NaN	124.15	572.08	NaN	729.8	326.68	NaN	719.52	265.41	NaN
123.8	304.89	NaN	124.15	572.08	NaN	729.8	326.68	NaN	719.54	265.29	NaN
123.8	304.89	NaN	124.15	572.07	NaN	729.8	326.68	NaN	719.52	265.41	NaN
123.8	304.89	NaN	124.2	572.02	NaN	729.8	326.68	NaN	719.45	265.34	NaN
123.8	304.89	NaN	124.2	572.02	NaN	729.8	326.68	NaN	719.45	265.34	NaN
123.8	304.89	NaN	124.15	572.08	NaN	729.8	326.68	NaN	719.45	265.34	NaN
123.88	304.79	NaN	124.15	572.08	NaN	729.63	326.71	NaN	719.45	265.34	NaN
123.78	304.81	NaN	124.15	572.08	NaN	729.52	326.74	NaN	719.45	265.34	NaN
123.8	304.89	NaN	124.15	572.08	NaN	729.52	326.74	NaN	719.45	265.34	NaN
123.8	304.89	NaN	124.15	572.08	NaN	729.66	326.66	NaN	719.47	265.23	NaN
123.8	304.89	NaN	124.1	572.13	NaN	729.58	326.73	NaN	719.52	265.31	NaN
123.88	304.79	NaN	124.1	572.13	NaN	729.69	326.69	NaN	719.47	265.23	NaN
123.86	304.71	NaN	124.1	572.13	NaN	729.77	326.63	NaN	719.47	265.23	NaN
123.78	304.72	NaN	124.1	572.13	NaN	729.77	326.63	NaN	719.47	265.23	NaN
123.78	304.72	NaN	124.1	572.13	NaN	729.77	326.63	NaN	719.47	265.23	NaN
123.92	304.75	NaN	124.1	572.13	NaN	729.77	326.63	NaN	719.47	265.23	NaN
123.92	304.75	NaN	124.1	572.13	NaN	729.77	326.63	NaN	719.47	265.23	NaN
124.09	304.65	NaN	124.15	572.22	NaN	729.77	326.63	NaN	719.47	265.23	NaN
124.03	304.79	NaN	124.2	572.17	NaN	729.77	326.63	NaN	719.47	265.23	NaN
124.18	304.64	NaN	124.15	572.07	NaN	729.77	326.63	NaN	719.47	265.23	NaN
124.45	304.7	NaN	124.15	572.07	NaN	729.77	326.63	NaN	719.47	265.23	NaN
124.47	304.59	NaN	124.15	572.07	NaN	729.77	326.63	NaN	719.47	265.23	NaN
124.81	305.25	NaN	124.03	572.1	NaN	729.77	326.63	NaN	719.47	265.23	NaN
124.86	305.34	NaN	124.08	572.2	NaN	729.88	326.63	NaN	719.47	265.23	NaN
124.76	305.41	NaN	124.15	572.22	NaN	729.77	326.63	NaN	719.47	265.23	NaN
124.76	305.41	NaN	124.15	572.22	NaN	729.77	326.63	NaN	719.47	265.23	NaN
124.74	305	NaN	124.15	572.22	NaN	729.77	326.63	NaN	719.47	265.23	NaN
124.64	305.3	NaN	124.15	572.22	NaN	729.77	326.63	NaN	719.45	265.35	NaN
124.44	305.71	NaN	124.15	572.22	NaN	729.9	326.69	NaN	719.47	265.23	NaN
124.43	305.98	NaN	124.1	572.19	NaN	729.77	326.63	NaN	719.47	265.23	NaN
124.55	305.91	NaN	124.1	572.19	NaN	729.77	326.63	NaN	719.47	265.23	NaN
124.55	306.21	NaN	124.1	572.19	NaN	729.77	326.63	NaN	719.45	265.35	NaN
124.55	305.95	NaN	124.1	572.19	NaN	729.77	326.63	NaN	719.47	265.23	NaN
