X1	Y1	ProbId1	X2	Y2	ProbId2	
930	372.18	NaN	1158.1	164.62	NaN
930.08	372.29	NaN	1158.1	164.62	NaN
930.04	372.52	NaN	1158.1	164.62	NaN
930	372.68	NaN	1158.1	164.62	NaN
930.15	372.81	NaN	1158.1	164.62	NaN
930.15	372.81	NaN	1158.1	164.49	NaN
930.52	372.87	NaN	1158.1	164.49	NaN
930.5	372.75	NaN	1158.1	164.49	NaN
930.3	372.52	NaN	1158.1	164.49	NaN
931.11	372.47	NaN	1158.1	164.49	NaN
930.94	372.29	NaN	1158.1	164.49	NaN
930.94	372.29	NaN	1158.1	164.49	NaN
930.94	372.29	NaN	1158.1	164.49	NaN
930.94	372.29	NaN	1158.1	164.49	NaN
931.68	372.84	NaN	1158.1	164.49	NaN
932	373.21	NaN	1158.1	164.49	NaN
932	373.11	NaN	1158.1	164.49	NaN
933.48	372.76	NaN	1158.1	164.49	NaN
934.68	373.77	NaN	1158.1	164.49	NaN
935.11	373.39	NaN	1158.1	164.49	NaN
935.05	373.68	NaN	1158.1	164.49	NaN
935.05	372.68	NaN	1158.1	164.49	NaN
934.85	373	NaN	1158.1	164.49	NaN
934.85	373	NaN	1158.1	164.49	NaN
935.26	373.37	NaN	1158.1	164.49	NaN
935.57	373.9	NaN	1158.1	164.49	NaN
935.11	373.53	NaN	1158.1	164.49	NaN
935.11	373.53	NaN	1158.1	164.49	NaN
935.11	373.53	NaN	1158.1	164.49	NaN
935.59	373.71	NaN	1158.2	164.57	NaN
935.59	373.71	NaN	1158.2	164.57	NaN
935.59	373.71	NaN	1158.2	164.57	NaN
935.38	373.86	NaN	1158.2	164.57	NaN
934.9	374.1	NaN	1158.2	164.57	NaN
935.63	373.95	NaN	1158.2	164.57	NaN
936.09	373.95	NaN	1158.2	164.57	NaN
936.2	373.7	NaN	1158.2	164.57	NaN
936.63	374	NaN	1158.2	164.57	NaN
937.42	374.42	NaN	1158.2	164.57	NaN
937.44	374.13	NaN	1158.2	164.57	NaN
938	374.31	NaN	1158.2	164.57	NaN
938.5	374.28	NaN	1158.2	164.57	NaN
938.53	374.37	NaN	1158.2	164.57	NaN
938.53	374.37	NaN	1158.2	164.57	NaN
938.44	374.28	NaN	1158.2	164.57	NaN
938.37	374.21	NaN	1158.2	164.57	NaN
938.37	374.21	NaN	1158.2	164.57	NaN
938.76	373.67	NaN	1158.2	164.47	NaN
938.84	373.74	NaN	1158.2	164.47	NaN
938.84	373.74	NaN	1158.2	164.47	NaN
938.7	373.65	NaN	1158.2	164.47	NaN
938.62	373.57	NaN	1158.2	164.47	NaN
938.62	373.57	NaN	1158.2	164.47	NaN
938.62	373.57	NaN	1158.2	164.47	NaN
938.62	373.57	NaN	1158.2	164.47	NaN
938.62	373.57	NaN	1158.2	164.47	NaN
938.62	373.57	NaN	1158.2	164.47	NaN
938.52	373.39	NaN	1158.2	164.47	NaN
938.62	373.57	NaN	1158.2	164.47	NaN
938.62	373.57	NaN	1158.2	164.47	NaN
938.62	373.57	NaN	1158.2	164.47	NaN
938.62	373.57	NaN	1158.2	164.47	NaN
938.62	373.57	NaN	1158.2	164.47	NaN
938.62	373.57	NaN	1158.2	164.47	NaN
938.62	373.57	NaN	1158.2	164.47	NaN
938.62	373.57	NaN	1158.2	164.47	NaN
938.62	373.57	NaN	1158.2	164.47	NaN
938.52	373.67	NaN	1158.2	164.47	NaN
938.52	373.67	NaN	1158.2	164.47	NaN
938.52	373.67	NaN	1158.2	164.47	NaN
938.6	373.75	NaN	1158.2	164.47	NaN
938.6	373.75	NaN	1158.2	164.47	NaN
938.6	373.75	NaN	1158.2	164.47	NaN
938.6	373.75	NaN	1158.2	164.47	NaN
938.53	373.79	NaN	1158.2	164.47	NaN
938.53	373.79	NaN	1158.2	164.47	NaN
938.67	373.89	NaN	1158.2	164.47	NaN
938.89	373.94	NaN	1158.3	164.78	NaN
939.06	374.13	NaN	1158.3	164.78	NaN
939.06	374.31	NaN	1158.3	164.78	NaN
939.6	374.3	NaN	1158.3	164.78	NaN
939.47	374.21	NaN	1158.3	164.78	NaN
939.83	374.09	NaN	1158.3	164.78	NaN
940.55	374.05	NaN	1158.3	164.78	NaN
940.71	374	NaN	1158.3	164.78	NaN
941.29	374.05	NaN	1158.3	164.78	NaN
941.45	374	NaN	1158.3	164.78	NaN
941.91	374.26	NaN	1158.3	164.78	NaN
942.12	374.2	NaN	1158.3	164.78	NaN
941.96	374.2	NaN	1158.3	164.78	NaN
942.55	374.1	NaN	1158.3	164.78	NaN
942.86	373.67	NaN	1158.3	164.78	NaN
943.38	373.71	NaN	1158.3	164.78	NaN
944.39	374.5	NaN	1158.3	164.78	NaN
944.78	374.91	NaN	1158.3	164.78	NaN
944.94	374.19	NaN	1158.3	164.78	NaN
945.56	374.22	NaN	1158.3	164.78	NaN
945.65	374.29	NaN	1158.3	164.78	NaN
945.94	374.65	NaN	1158.3	164.78	NaN
946.15	374.55	NaN	1158.3	164.78	NaN
946.79	374.58	NaN	1158.3	164.78	NaN
947.8	374.3	NaN	1158.3	164.78	NaN
948.35	374.35	NaN	1158.3	164.78	NaN
947.89	373.5	NaN	1158.3	164.78	NaN
948.53	373.42	NaN	1158.3	164.78	NaN
948.6	373.35	NaN	1158.3	164.78	NaN
948.4	373.45	NaN	1158.3	164.78	NaN
948.4	373.45	NaN	1158.3	164.78	NaN
948.4	373.45	NaN	1158.3	164.78	NaN
948.4	373.45	NaN	1158.3	164.78	NaN
948.96	373.7	NaN	1158.3	164.78	NaN
949.24	374	NaN	1158.3	164.77	NaN
949.45	373.75	NaN	1158.3	164.78	NaN
949.56	373.89	NaN	1158.3	164.78	NaN
949.67	374.14	NaN	1158.3	164.78	NaN
949.89	374.37	NaN	1158.3	164.78	NaN
950	374.82	NaN	1158.3	164.78	NaN
950	374.82	NaN	1158.3	164.78	NaN
950.42	375	NaN	1158.3	164.78	NaN
951.16	375.16	NaN	1158.3	164.78	NaN
951.16	375.16	NaN	1158.3	164.78	NaN
951.16	375.16	NaN	1158.3	164.78	NaN
951.16	375.16	NaN	1158.3	164.78	NaN
951.24	375	NaN	1158.3	164.78	NaN
951.24	375	NaN	1158.3	164.78	NaN
950.32	374.53	NaN	1158.1	164.68	NaN
950.32	374.53	NaN	1158.1	164.68	NaN
950.32	374.53	NaN	1158.1	164.68	NaN
950.62	374.71	NaN	1158.1	164.68	NaN
950.62	374.71	NaN	1158.1	164.68	NaN
950.62	374.71	NaN	1158.1	164.68	NaN
950.62	374.71	NaN	1158.1	164.68	NaN
950.62	374.71	NaN	1158.1	164.68	NaN
950.62	374.71	NaN	1158.1	164.68	NaN
950.62	374.71	NaN	1158.1	164.68	NaN
950.39	374.78	NaN	1158.1	164.68	NaN
950.39	374.78	NaN	1158.1	164.68	NaN
950.19	374.63	NaN	1158.1	164.68	NaN
951.26	374.79	NaN	1158.1	164.68	NaN
951.26	374.79	NaN	1158.1	164.68	NaN
951.36	374.95	NaN	1158.1	164.68	NaN
951.36	374.95	NaN	1158.1	164.68	NaN
951.52	375	NaN	1158.1	164.68	NaN
951.72	374.88	NaN	1158.1	164.68	NaN
951.61	375	NaN	1158.1	164.68	NaN
951.59	374.41	NaN	1158.1	164.68	NaN
950.82	374.24	NaN	1158.1	164.68	NaN
952.95	374.95	NaN	1158.1	164.68	NaN
954.14	375.1	NaN	1158.1	164.68	NaN
954.95	375.4	NaN	1158.1	164.68	NaN
955.95	375.4	NaN	1158.1	164.68	NaN
957.95	376.14	NaN	1158.1	164.68	NaN
958.28	376.44	NaN	1158.1	164.68	NaN
958.37	374.95	NaN	1158.1	164.68	NaN
957.68	374.63	NaN	1158.1	164.68	NaN
957.89	374.5	NaN	1158.1	164.68	NaN
957.91	376.91	NaN	1158.1	164.68	NaN
957.68	376.47	NaN	1158.1	164.68	NaN
958.22	375.78	NaN	1158.1	164.68	NaN
957.57	376.43	NaN	1158.1	164.68	NaN
958.47	375.89	NaN	1158.1	164.68	NaN
958.47	375.89	NaN	1158.1	164.68	NaN
958.18	376.12	NaN	1158.1	164.68	NaN
958.18	376.12	NaN	1158.1	164.68	NaN
958.39	376.11	NaN	1158.1	164.68	NaN
958.89	376.05	NaN	1158.1	164.68	NaN
959.12	376.24	NaN	1158.1	164.68	NaN
960.06	376.24	NaN	1158.1	164.68	NaN
960.13	376	NaN	1158.1	164.68	NaN
960.07	376.07	NaN	1158.1	164.68	NaN
960.82	376.41	NaN	1158.1	164.68	NaN
960.74	376.16	NaN	1158.1	164.68	NaN
961.11	376.17	NaN	1158.1	164.68	NaN
961.13	376.13	NaN	1158.1	164.04	NaN
961.12	376.06	NaN	1158.1	164.04	NaN
961.35	376.18	NaN	1158.1	164.04	NaN
961	376.06	NaN	1158.1	164.04	NaN
961.12	376.06	NaN	1158.1	164.04	NaN
961	375.81	NaN	1158.1	164.04	NaN
961	375.81	NaN	1158.1	164.04	NaN
960.76	375.71	NaN	1158.1	164.04	NaN
961	375.81	NaN	1158.1	164.04	NaN
961.24	375.76	NaN	1158.1	164.04	NaN
961.78	376.65	NaN	1158.1	164.04	NaN
961.91	376.73	NaN	1158.1	164.04	NaN
962.65	376.55	NaN	1158.1	164.04	NaN
963.76	376.86	NaN	1158.1	164.04	NaN
964.39	376.26	NaN	1158.1	164.04	NaN
963.45	377	NaN	1158.1	164.04	NaN
963.89	377.79	NaN	1158.1	164.04	NaN
964.06	378	NaN	1158.1	164.04	NaN
964.16	378.05	NaN	1158.1	164.04	NaN
964.77	378.45	NaN	1158.1	164.04	NaN
964.77	378.45	NaN	1158.1	164.04	NaN
964.64	378.96	NaN	1158.1	164.04	NaN
964.67	379.04	NaN	1158.1	164.04	NaN
964.57	378.95	NaN	1158.1	164.04	NaN
964.32	378.95	NaN	1158.1	164	NaN
964.41	379.32	NaN	1158.1	164	NaN
964.29	379.48	NaN	1158.1	164	NaN
964.6	379.1	NaN	1158.1	164	NaN
965.05	379.86	NaN	1158.1	164	NaN
965	379.6	NaN	1158.1	164	NaN
967.75	380.96	NaN	1158.1	164	NaN
967.1	380.43	NaN	1158.1	164	NaN
967.12	380.26	NaN	1158.1	164	NaN
965.45	380.2	NaN	1158.1	164	NaN
965.8	379.4	NaN	1158.1	164	NaN
966.41	380.12	NaN	1158.1	164	NaN
966.41	380.12	NaN	1158.1	164	NaN
966.41	380.12	NaN	1158.1	164	NaN
966.56	380.25	NaN	1158.1	164	NaN
966.56	380.25	NaN	1158.1	164	NaN
966.56	380.25	NaN	1158.1	164	NaN
966.56	380.25	NaN	1158.1	164	NaN
966.43	380.24	NaN	1158.1	164	NaN
966.43	380.24	NaN	1158.1	164	NaN
966.43	380.24	NaN	1158.1	164	NaN
966.5	380.22	NaN	1158.1	164	NaN
966.56	380.22	NaN	1158.1	164	NaN
966.82	380.35	NaN	1158.1	164	NaN
966.94	380.33	NaN	1157.9	160.47	NaN
966.82	380.35	NaN	1157.9	160.47	NaN
966.88	380.29	NaN	1157.9	160.47	NaN
966.88	380.29	NaN	1157.9	160.47	NaN
967.06	380.33	NaN	1157.9	160.47	NaN
967.06	380.33	NaN	1157.9	160.47	NaN
967.06	380.33	NaN	1157.9	160.47	NaN
967.26	380.32	NaN	1157.9	160.47	NaN
967.26	380.32	NaN	1157.9	160.47	NaN
967.26	380.32	NaN	1157.9	160.47	NaN
967.26	380.32	NaN	1157.9	160.47	NaN
967.06	380.33	NaN	1157.9	160.47	NaN
967.06	380.33	NaN	1157.9	160.47	NaN
966.88	380.29	NaN	1157.9	160.47	NaN
966.88	380.29	NaN	1157.9	160.47	NaN
966.88	380.29	NaN	1157.9	160.47	NaN
966.88	380.29	NaN	1157.9	160.47	NaN
966.88	380.29	NaN	1157.9	160.47	NaN
966.88	380.29	NaN	1157.9	160.47	NaN
966.88	380.29	NaN	1157.9	160.47	NaN
966.88	380.29	NaN	1157.9	160.47	NaN
966.88	380.29	NaN	1157.9	160.47	NaN
966.88	380.29	NaN	1157.9	160.47	NaN
966.88	380.29	NaN	1157.9	160.47	NaN
966.88	380.29	NaN	1157.9	160.47	NaN
966.88	380.29	NaN	1157.9	160.47	NaN
966.88	380.29	NaN	1157.9	160.47	NaN
966.88	380.29	NaN	1157.9	160.47	NaN
966.88	380.29	NaN	1157.9	160.47	NaN
966.88	380.29	NaN	1157.9	160.47	NaN
966.88	380.29	NaN	1157.9	160.47	NaN
966.88	380.29	NaN	1157.9	160.47	NaN
966.88	380.29	NaN	1157.9	160.47	NaN
967	380.31	NaN	1157.9	160.47	NaN
967	380.31	NaN	1157.9	160.47	NaN
967	380.31	NaN	1157.9	160.47	NaN
967	380.31	NaN	1157.9	160.47	NaN
967	380.31	NaN	1157.9	160.47	NaN
967	380.31	NaN	1157.9	160.47	NaN
967	380.31	NaN	1157.9	160.47	NaN
967	380.31	NaN	1157.9	160.47	NaN
967	380.31	NaN	1157.9	160.47	NaN
967	380.31	NaN	1157.9	160.47	NaN
967	380.31	NaN	1157.9	160.47	NaN
967	380.31	NaN	1157.9	160.47	NaN
967	380.31	NaN	1157.9	160.47	NaN
967	380.31	NaN	1157.9	160.47	NaN
967	380.31	NaN	1157.9	160.47	NaN
967.11	380.22	NaN	1158	160.69	NaN
967.11	380.22	NaN	1158	160.69	NaN
967.11	380.22	NaN	1158	160.69	NaN
967.11	380.22	NaN	1158	160.69	NaN
967.11	380.22	NaN	1158	160.69	NaN
967.11	380.22	NaN	1158	160.69	NaN
967.11	380.22	NaN	1158	160.69	NaN
967.11	380.22	NaN	1158	160.69	NaN
967.11	380.22	NaN	1158	160.69	NaN
967.11	380.22	NaN	1158	160.69	NaN
967.11	380.22	NaN	1158	160.69	NaN
967.11	380.22	NaN	1158	160.69	NaN
967.11	380.22	NaN	1158	160.69	NaN
967.11	380.22	NaN	1158	160.69	NaN
967.11	380.22	NaN	1158	160.69	NaN
967.11	380.22	NaN	1158	160.69	NaN
967.11	380.22	NaN	1158	160.69	NaN
967.11	380.22	NaN	1158	160.69	NaN
967.11	380.22	NaN	1158	160.69	NaN
967.11	380.22	NaN	1158	160.69	NaN
967.11	380.22	NaN	1158	160.69	NaN
967.11	380.22	NaN	1158	160.69	NaN
967	380.24	NaN	1158	160.69	NaN
967	380.24	NaN	1158	160.69	NaN
967	380.24	NaN	1158	160.69	NaN
967	380.24	NaN	1158	160.69	NaN
967	380.24	NaN	1158	160.69	NaN
967	380.24	NaN	1158	160.69	NaN
967	380.24	NaN	1158	160.69	NaN
967	380.24	NaN	1158	160.69	NaN
967	380.24	NaN	1158	160.69	NaN
967	380.24	NaN	1158	160.69	NaN
967	380.24	NaN	1158	160.69	NaN
967	380.24	NaN	1158	160.69	NaN
967	380.24	NaN	1158	160.69	NaN
967	380.24	NaN	1158	160.69	NaN
967	380.24	NaN	1158	160.69	NaN
967	380.24	NaN	1158	160.69	NaN
967	380.24	NaN	1158	160.69	NaN
967	380.24	NaN	1158	160.69	NaN
967	380.24	NaN	1158	160.69	NaN
967	380.24	NaN	1158	160.69	NaN
967	380.24	NaN	1158	160.69	NaN
967	380.24	NaN	1158	160.69	NaN
967	380.24	NaN	1158	160.69	NaN
967	380.24	NaN	1158	160.69	NaN
967	380.24	NaN	1158	161.04	NaN
967	380.24	NaN	1158	160.69	NaN
967.05	380.11	NaN	1158	161.23	NaN
967.05	380.11	NaN	1158	161.23	NaN
967.05	380.11	NaN	1158	161.23	NaN
967.05	380.11	NaN	1158	161.23	NaN
967.05	380.11	NaN	1158	161.23	NaN
967.05	380.11	NaN	1158	161.23	NaN
967.05	380.11	NaN	1158	161.23	NaN
967.05	380.11	NaN	1158	161.23	NaN
967.05	380.11	NaN	1158	161.23	NaN
967.05	380.11	NaN	1158	161.23	NaN
967.05	380.11	NaN	1158	161.23	NaN
967.05	380.11	NaN	1158	161.23	NaN
967.05	380.11	NaN	1158	161.23	NaN
967.05	380.11	NaN	1158	161.23	NaN
967.05	380.11	NaN	1158	161.23	NaN
967.05	380.11	NaN	1158	161.23	NaN
967.05	380.11	NaN	1158	161.23	NaN
967.05	380.11	NaN	1158	161.23	NaN
967.05	380.11	NaN	1158	161.23	NaN
967.05	380.11	NaN	1158	161.23	NaN
967.05	380.11	NaN	1158	161.23	NaN
967.11	380.22	NaN	1158	161.23	NaN
967.11	380.22	NaN	1158	161.23	NaN
967.11	380.22	NaN	1158	161.23	NaN
967.11	380.22	NaN	1158	161.23	NaN
967	380.24	NaN	1158	161.23	NaN
967	380.24	NaN	1158	161.23	NaN
967	380.24	NaN	1158	161.23	NaN
967	380.24	NaN	1158	161.23	NaN
967	380.24	NaN	1158	161.23	NaN
967	380.24	NaN	1158	161.23	NaN
967	380.24	NaN	1158	161.23	NaN
967	380.24	NaN	1158	161.23	NaN
967	380.24	NaN	1158	161.23	NaN
967	380.24	NaN	1158	161.23	NaN
967	380.24	NaN	1158	161.23	NaN
967	380.24	NaN	1158	161.23	NaN
967	380.24	NaN	1158	161.23	NaN
967	380.24	NaN	1158	161.23	NaN
967	380.24	NaN	1158	161.23	NaN
967	380.24	NaN	1158	161.23	NaN
967	380.24	NaN	1158	161.23	NaN
967	380.24	NaN	1158	161.23	NaN
967	380.24	NaN	1158	161.23	NaN
967	380.24	NaN	1158	161.23	NaN
967	380.24	NaN	1158	161.23	NaN
967	380.24	NaN	1158	161.23	NaN
967	380.24	NaN	1158	161.23	NaN
967	380.24	NaN	1158.1	163.97	NaN
967	380.31	NaN	1158	163.88	NaN
967	380.31	NaN	1158	163.88	NaN
967	380.31	NaN	1158	163.88	NaN
967.1	380.8	NaN	1158	163.88	NaN
967.1	381.05	NaN	1158	163.88	NaN
967.1	381.05	NaN	1158	163.88	NaN
966.84	380.32	NaN	1158	163.88	NaN
966.84	380.32	NaN	1158	163.88	NaN
966.28	380.06	NaN	1158	163.88	NaN
966.65	380.1	NaN	1158	163.88	NaN
966.64	380.14	NaN	1158	163.88	NaN
966.7	380.3	NaN	1158	163.88	NaN
966.5	380.28	NaN	1158	163.88	NaN
966.41	380	NaN	1158	163.88	NaN
966.41	380	NaN	1157.9	160.93	NaN
966.25	379.75	NaN	1157.9	160.93	NaN
966.25	379.75	NaN	1157.9	160.93	NaN
966.42	380.37	NaN	1157.9	161	NaN
966.42	380.37	NaN	1157.9	161	NaN
966.42	380.37	NaN	1157.9	161.06	NaN
966.82	380.64	NaN	1158	161.04	NaN
966.82	380.64	NaN	1158	161.04	NaN
966.82	380.64	NaN	1158	161.04	NaN
966.55	380.55	NaN	1158	161.04	NaN
966.55	380.55	NaN	1158	161.04	NaN
969.5	380.3	NaN	1158	161.04	NaN
969.5	380.36	NaN	1158	161.04	NaN
969.5	380.36	NaN	1158	161.04	NaN
968.68	380.26	NaN	1158	161.04	NaN
968.69	380.45	NaN	1158	161.04	NaN
968.68	380.39	NaN	1158	160.69	NaN
968.56	380.43	NaN	1158	160.69	NaN
968.58	380.43	NaN	1158	160.69	NaN
966.7	380.25	NaN	1158	160.69	NaN
966.53	380.16	NaN	1158	160.69	NaN
966.39	380	NaN	1158	160.69	NaN
966.39	380	NaN	1158	160.69	NaN
966.39	380	NaN	1158	160.69	NaN
966.39	380	NaN	1158	160.69	NaN
966.39	380	NaN	1158	160.69	NaN
966.39	380	NaN	1158	160.69	NaN
966.39	380	NaN	1157.9	160.91	NaN
966.39	380	NaN	1157.9	160.91	NaN
966.39	380	NaN	1157.9	160.91	NaN
966.15	380.05	NaN	1157.9	160.91	NaN
966.11	379.67	NaN	1157.9	160.91	NaN
966.11	379.67	NaN	1157.9	160.91	NaN
966.11	379.67	NaN	1157.7	163.97	NaN
966.11	379.67	NaN	1157.7	163.97	NaN
966.11	379.67	NaN	1157.7	163.97	NaN
966.11	379.95	NaN	1157.7	163.97	NaN
966.11	379.95	NaN	1157.7	163.97	NaN
966.11	379.95	NaN	1157.7	163.97	NaN
966.11	379.95	NaN	1157.7	163.97	NaN
966.11	379.95	NaN	1157.7	163.97	NaN
966.11	379.95	NaN	1157.7	163.97	NaN
966.11	379.95	NaN	1157.7	163.97	NaN
966.11	379.95	NaN	1157.7	163.97	NaN
966.11	379.95	NaN	1157.7	163.97	NaN
966.11	379.95	NaN	1157.7	163.97	NaN
966.11	379.95	NaN	1157.7	163.97	NaN
966.11	379.95	NaN	1157.7	163.97	NaN
966.11	379.95	NaN	1157.7	163.97	NaN
966.11	379.95	NaN	1157.7	163.97	NaN
967.96	379.78	NaN	1157.7	163.97	NaN
967.99	379.96	NaN	1157.7	163.97	NaN
967.98	379.97	NaN	1157.7	163.97	NaN
967.96	379.91	NaN	1157.7	163.97	NaN
967.9	380.07	NaN	1157.7	163.97	NaN
967.64	380.16	NaN	1157.7	163.97	NaN
967.9	380.07	NaN	1157.7	163.97	NaN
967.89	380.03	NaN	1157.7	163.97	NaN
968.01	379.99	NaN	1157.7	163.92	NaN
968	380.03	NaN	1157.7	163.92	NaN
968	380.03	NaN	1157.7	163.92	NaN
967.87	380	NaN	1157.7	163.92	NaN
967.91	380.09	NaN	1157.6	163.92	NaN
967.83	380.16	NaN	1157.6	163.92	NaN
967.83	380.16	NaN	1157.7	163.81	NaN
967.7	380.13	NaN	1157.7	163.67	NaN
967.77	379.86	NaN	1157.7	163.67	NaN
967.81	380.22	NaN	1157.7	163.67	NaN
966.06	380.17	NaN	1157.7	163.67	NaN
966.06	380.17	NaN	1157.7	163.67	NaN
967.55	380.38	NaN	1157.7	163.67	NaN
967.42	380.33	NaN	1157.7	163.67	NaN
967.59	380.32	NaN	1157.7	163.67	NaN
967.46	380.29	NaN	1157.7	163.67	NaN
967.59	380.32	NaN	1157.7	163.67	NaN
967.64	380.45	NaN	1157.7	163.67	NaN
967.64	380.45	NaN	1157.7	163.67	NaN
967.52	380.42	NaN	1157.7	163.67	NaN
967.64	380.45	NaN	1157.7	163.67	NaN
967.64	380.45	NaN	1157.7	163.67	NaN
967.52	380.42	NaN	1157.7	163.67	NaN
967.75	380.55	NaN	1157.4	163.99	NaN
967.68	380.61	NaN	1157.4	163.99	NaN
966.06	380.17	NaN	1157.4	163.99	NaN
966	380.47	NaN	1157.4	163.99	NaN
966	380.47	NaN	1157.4	163.99	NaN
966.05	380.76	NaN	1157.4	163.99	NaN
967.55	380.15	NaN	1157.4	163.99	NaN
967.86	380.41	NaN	1157.4	163.99	NaN
967.63	380.37	NaN	1157.4	163.99	NaN
967.67	380.49	NaN	1157.4	163.99	NaN
967.9	380.53	NaN	1157.4	163.99	NaN
967.9	380.53	NaN	1157.4	163.99	NaN
967.67	380.49	NaN	1157.4	163.99	NaN
967.67	380.49	NaN	1157.4	163.99	NaN
967.9	380.53	NaN	1157.4	163.99	NaN
967.67	380.49	NaN	1157.4	163.99	NaN
967.65	380.4	NaN	1157.4	163.99	NaN
967.66	379.97	NaN	1157.4	163.99	NaN
966.31	380.06	NaN	1157.4	163.99	NaN
966.11	380.61	NaN	1157.4	163.99	NaN
966.11	380.61	NaN	1157.4	163.99	NaN
966.11	380.61	NaN	1157.4	163.99	NaN
966.11	380.61	NaN	1157.4	163.99	NaN
966.11	380.61	NaN	1157.4	163.99	NaN
966.31	380.06	NaN	1157.5	165.91	NaN
967.7	380.06	NaN	1157.5	165.91	NaN
966.17	380.11	NaN	1157.5	165.91	NaN
966.17	380.11	NaN	1157.5	165.91	NaN
966.17	380.11	NaN	1157.5	165.91	NaN
966.17	380.11	NaN	1157.5	165.91	NaN
966.17	380.11	NaN	1157.5	165.91	NaN
966.17	380.11	NaN	1157.5	165.91	NaN
966.17	380.11	NaN	1157.5	165.91	NaN
966.17	380.11	NaN	1157.5	165.91	NaN
966.17	380.11	NaN	1157.5	165.91	NaN
966.17	380.11	NaN	1157.5	165.91	NaN
966.17	380.11	NaN	1157.5	165.91	NaN
966.16	380.32	NaN	1157.5	165.91	NaN
966.17	380.11	NaN	1157.5	165.91	NaN
965.95	380.47	NaN	1157.5	165.91	NaN
966.12	379.94	NaN	1157.5	165.91	NaN
966.1	380.9	NaN	1157.5	165.91	NaN
966.05	380.57	NaN	1157.5	165.91	NaN
966.05	380.57	NaN	1157.5	165.91	NaN
966.05	380.57	NaN	1157.5	165.91	NaN
966.05	380.57	NaN	1157.5	165.91	NaN
966.22	380.11	NaN	1157.5	165.91	NaN
966.22	380.11	NaN	1157.5	165.91	NaN
965.89	380.06	NaN	1157.6	165.44	NaN
965.89	380.06	NaN	1157.6	165.44	NaN
965.89	380.06	NaN	1157.6	165.44	NaN
965.89	380.06	NaN	1157.6	165.44	NaN
965.89	380.06	NaN	1157.6	165.44	NaN
965.89	380.06	NaN	1157.6	165.44	NaN
965.89	380.06	NaN	1157.6	165.44	NaN
965.89	380.06	NaN	1157.6	165.44	NaN
965.72	380.17	NaN	1157.6	165.44	NaN
965.8	380.1	NaN	1157.6	165.44	NaN
965.8	380.1	NaN	1157.6	165.44	NaN
965.8	380.1	NaN	1157.6	165.44	NaN
965.8	380.1	NaN	1157.6	165.44	NaN
965.53	380.05	NaN	1157.6	165.44	NaN
965.53	380.05	NaN	1157.6	165.44	NaN
966	379.94	NaN	1157.6	165.44	NaN
965.94	379.82	NaN	1157.6	165.44	NaN
965.94	379.82	NaN	1157.6	165.44	NaN
965.94	379.82	NaN	1157.6	165.44	NaN
965.94	379.82	NaN	1157.6	165.44	NaN
965.94	379.82	NaN	1157.6	165.44	NaN
965.94	379.82	NaN	1157.6	165.44	NaN
966	380	NaN	1157.6	165.44	NaN
966	380	NaN	1157.6	165.44	NaN
966	380	NaN	1157.6	165.44	NaN
966	380	NaN	1157.6	165.44	NaN
966	380	NaN	1157.6	165.44	NaN
965.94	379.82	NaN	1157.6	165.44	NaN
965.75	380.4	NaN	1157.6	165.44	NaN
965.75	380.4	NaN	1157.6	165.44	NaN
965.75	380.4	NaN	1157.6	165.44	NaN
965.75	380.4	NaN	1157.6	165.44	NaN
965.75	380.4	NaN	1157.6	165.44	NaN
965.94	379.82	NaN	1157.6	165.44	NaN
965.94	379.82	NaN	1157.6	165.44	NaN
965.83	380.11	NaN	1157.6	165.44	NaN
965.94	379.82	NaN	1157.6	165.44	NaN
965.94	379.82	NaN	1157.6	165.44	NaN
965.65	379.85	NaN	1157.6	165.44	NaN
965.65	379.85	NaN	1157.6	165.44	NaN
965.65	379.85	NaN	1157.6	165.44	NaN
965.65	379.85	NaN	1157.6	165.44	NaN
965.65	379.85	NaN	1157.6	165.44	NaN
965.65	379.85	NaN	1157.6	165.44	NaN
965.65	379.85	NaN	1157.6	165.44	NaN
965.68	379.95	NaN	1157.6	165.44	NaN
965.68	379.95	NaN	1157.6	165.44	NaN
965.68	379.95	NaN	1157.6	165.44	NaN
965.89	380.11	NaN	1157.6	164.46	NaN
965.89	380.11	NaN	1157.6	164.46	NaN
965.89	380.11	NaN	1157.6	164.46	NaN
965.89	380.11	NaN	1157.6	164.46	NaN
965.89	380.11	NaN	1157.6	164.46	NaN
965.89	380.11	NaN	1157.6	164.46	NaN
965.89	380.11	NaN	1157.6	164.46	NaN
965.89	380.11	NaN	1157.6	164.46	NaN
965.89	380.11	NaN	1157.6	164.46	NaN
965.88	380.18	NaN	1157.6	164.46	NaN
966	380.33	NaN	1157.6	164.46	NaN
966.12	380.47	NaN	1157.6	164.46	NaN
966.12	380.47	NaN	1157.6	164.46	NaN
966.12	380.47	NaN	1157.6	164.46	NaN
966.12	380.47	NaN	1157.6	164.46	NaN
966.12	380.47	NaN	1157.6	164.46	NaN
966.12	380.47	NaN	1157.6	164.46	NaN
966.12	380.47	NaN	1157.6	164.46	NaN
966.11	380.67	NaN	1157.6	164.46	NaN
966.11	380.67	NaN	1157.6	164.46	NaN
966.11	380.67	NaN	1157.6	164.46	NaN
966.11	380.67	NaN	1157.6	164.46	NaN
966.11	380.67	NaN	1157.6	164.46	NaN
966.11	380.67	NaN	1157.6	164.46	NaN
