X1	Y1	ProbId1	
359.58	341.2	NaN
359.58	341.2	NaN
360.7	344.03	NaN
360.66	346.59	NaN
361.46	349.6	NaN
364.05	359.55	NaN
373.29	373.44	NaN
373.29	373.44	NaN
375.01	376.31	NaN
377.35	379.94	NaN
380.03	383.42	NaN
381.46	384.98	NaN
383.57	387.71	NaN
383.73	387.88	NaN
385.96	390.42	NaN
386.79	390.77	NaN
392.22	397.39	NaN
398.68	404.3	NaN
406.95	412.45	NaN
407.03	412.53	NaN
414.51	419.93	NaN
421.81	427.29	NaN
425.4	430.67	NaN
429.34	434.26	NaN
431.69	436.03	NaN
431.77	436.05	NaN
434.68	438.09	NaN
439.96	442.48	NaN
450.77	446.33	NaN
469.04	451.11	NaN
471.94	452.4	NaN
471.94	452.4	NaN
488.72	455.71	NaN
486.99	455.49	NaN
501.26	458.2	NaN
504.63	458.88	NaN
499.49	457.32	NaN
501.22	457.39	NaN
501.46	457.41	NaN
517.84	467.67	NaN
525.1	477.83	NaN
531.57	484.66	NaN
540.94	495.32	NaN
549.52	505.45	NaN
549.56	505.49	NaN
556.3	512.81	NaN
562.14	519.35	NaN
567.19	525.29	NaN
570.88	528.53	NaN
574.14	531.67	NaN
574.14	531.67	NaN
577.42	534.65	NaN
583.15	538.81	NaN
590.73	540.04	NaN
600.53	541.54	NaN
610.76	542.97	NaN
610.76	542.97	NaN
614.2	543.54	NaN
621.36	544.06	NaN
628.01	544.28	NaN
632.19	544.28	NaN
646.69	545.35	NaN
646.54	545.38	NaN
665.74	543.54	NaN
681.33	543.07	NaN
698.58	541.95	NaN
722.64	539.87	NaN
722.64	539.58	NaN
722.64	539.58	NaN
742.33	536.96	NaN
749.76	535.91	NaN
741.52	536.56	NaN
756.44	534.79	NaN
760.26	533.89	NaN
759.97	533.91	NaN
766.59	532.34	NaN
777.54	529.31	NaN
790.82	525.69	NaN
791.42	525.61	NaN
805.35	520.92	NaN
805.03	521.07	NaN
812.41	518.57	NaN
810	519.33	NaN
812.66	518.22	NaN
822.6	515.09	NaN
832.35	515.21	NaN
832.2	515.18	NaN
851.43	517.89	NaN
867.74	518.76	NaN
882.35	519.51	NaN
890.67	519.76	NaN
897.34	519.98	NaN
897.34	519.98	NaN
904.38	519.47	NaN
908.46	519.04	NaN
910.53	518.92	NaN
914.07	518.72	NaN
913.42	517.64	NaN
913.42	517.64	NaN
919.49	510.57	NaN
922.07	501.63	NaN
928.32	488.25	NaN
933.28	476.77	NaN
936.37	468.05	NaN
936.33	468.14	NaN
938.94	460.03	NaN
940.65	451.71	NaN
941.56	447.01	NaN
942.6	441.51	NaN
941.54	433.27	NaN
941.54	433.27	NaN
939.63	412.28	NaN
938.75	391.99	NaN
938.09	378.6	NaN
937.1	364.67	NaN
936.65	359.15	NaN
936.65	359.15	NaN
935.18	346.32	NaN
933.77	335.41	NaN
932.29	328.35	NaN
931.09	322.79	NaN
931.38	314.91	NaN
931.4	314.74	NaN
941.61	300.69	NaN
951.4	283.93	NaN
961.08	269.52	NaN
969.02	258.18	NaN
974.82	249.22	NaN
974.82	249.22	NaN
980.83	240.43	NaN
981.28	238.16	NaN
985.09	231.92	NaN
981.39	233.28	NaN
988.07	228.84	NaN
988.07	228.84	NaN
987.27	226.29	NaN
989.99	224.8	NaN
988.96	225.35	NaN
988.92	224.95	NaN
990.87	221.78	NaN
990.87	221.78	NaN
989.33	224.37	NaN
988.02	223.78	NaN
988.79	224.75	NaN
988.8	220.96	NaN
988.3	222.45	NaN
988.3	222.45	NaN
989.34	220.29	NaN
989.44	219.35	NaN
987.78	220.14	NaN
987.27	219.12	NaN
1008.2	145.32	NaN
1006.6	148.35	NaN
987.06	218.76	NaN
987.18	216.57	NaN
986.23	215.71	NaN
986.11	213.57	NaN
985.95	211.92	NaN
985.7	212.17	NaN
986.92	209.65	NaN
986.53	208.91	NaN
986.81	207.74	NaN
985.71	205.25	NaN
985.79	204.44	NaN
986.53	205.08	NaN
986.8	202.78	NaN
987.22	201.53	NaN
987.48	198.19	NaN
986.93	198.32	NaN
986.83	196.97	NaN
986.88	196.79	NaN
986.14	196.35	NaN
985.89	194.49	NaN
984.89	195.28	NaN
986.22	193.1	NaN
983.99	190.13	NaN
983.99	190.13	NaN
983.22	188.89	NaN
983.14	189.2	NaN
982.94	188.73	NaN
982.91	189	NaN
982.37	188.84	NaN
982.21	189.01	NaN
982.07	187.24	NaN
981.83	186.69	NaN
981.1	186.56	NaN
981.27	186.04	NaN
980.03	186.47	NaN
980.03	186.47	NaN
979.58	185.91	NaN
979.97	185.05	NaN
979.18	184.45	NaN
978.6	185.13	NaN
977.93	184.78	NaN
978.66	185.55	NaN
977.75	184.93	NaN
977.29	184.53	NaN
977.19	184.01	NaN
976.7	182.82	NaN
977.04	182.32	NaN
976.88	181.96	NaN
976.84	177.94	NaN
978.68	174.93	NaN
980.57	171.84	NaN
975.41	164.69	NaN
995.55	136.05	NaN
993.52	138.18	NaN
970.59	157.49	NaN
975.73	152.68	NaN
967.48	154.04	NaN
977.66	151.75	NaN
970.54	160.39	NaN
970.54	160.39	NaN
983.81	135.01	NaN
971.62	142.44	NaN
986.02	126.47	NaN
969.38	137.39	NaN
968.39	136.23	NaN
968.39	136.23	NaN
966.7	135.35	NaN
966.29	132.92	NaN
975.23	103.06	NaN
978.07	105.5	NaN
967.19	107.03	NaN
967.19	107.03	NaN
963.47	100.01	NaN
960.85	94.213	NaN
962.33	98.478	NaN
964.88	95.889	NaN
964.08	90.661	NaN
964.19	90.53	NaN
963.68	88.95	NaN
963.53	90.855	NaN
962.79	90.735	NaN
962.73	87.251	NaN
965.38	80.603	NaN
961.09	75.389	NaN
961.09	75.389	NaN
961.82	77.057	NaN
962.01	77.562	NaN
961.41	74.296	NaN
962.2	76.85	NaN
961.07	72.078	NaN
961.43	72.839	NaN
961.38	74.045	NaN
961.96	76.209	NaN
962.05	75.802	NaN
959.05	71.28	NaN
961.48	74.404	NaN
960.67	73.493	NaN
966.41	73.248	NaN
968.74	68.145	NaN
954.57	59.11	NaN
957.03	60.213	NaN
956.55	62.966	NaN
958.73	64.713	NaN
960.42	67.959	NaN
959.69	70.143	NaN
960.89	71.296	NaN
961.97	73.367	NaN
962.51	75.77	NaN
962.24	74.924	NaN
963.13	79.466	NaN
963.58	83.709	NaN
963.71	86.579	NaN
963.41	89.051	NaN
962.94	87.841	NaN
962.94	87.841	NaN
962.72	86.18	NaN
963.34	83.424	NaN
962.45	82.384	NaN
962.74	83.653	NaN
963.05	85.47	NaN
963.25	86.951	NaN
963.47	86.83	NaN
963.7	87.606	NaN
963.78	87.896	NaN
963.6	87.093	NaN
963.38	86.477	NaN
963.38	86.477	NaN
963.72	87.87	NaN
963.91	89.168	NaN
963.57	87.035	NaN
963.86	87.894	NaN
963.47	87.398	NaN
963.47	87.398	NaN
967	85.65	NaN
963.6	87.58	NaN
963.93	90.053	NaN
963.54	87.336	NaN
963.61	88.818	NaN
963.61	88.818	NaN
963.61	87.66	NaN
963.7	88.268	NaN
963.59	87.5	NaN
963.61	88.166	NaN
963.6	87.414	NaN
963.59	87.497	NaN
963.76	88.399	NaN
964.65	91.883	NaN
964.63	94.625	NaN
964.53	93.561	NaN
964.7	94.202	NaN
964.7	94.202	NaN
964.25	89.575	NaN
963.4	85.399	NaN
963.21	84.61	NaN
963.95	88.646	NaN
964	88.743	NaN
964.83	89.094	NaN
963.75	87.588	NaN
963.78	88.189	NaN
963.57	87.018	NaN
963.7	87.226	NaN
967.2	89.604	NaN
965.72	89.662	NaN
964.14	90.606	NaN
979.04	85.549	NaN
964.14	89.41	NaN
963.73	87.839	NaN
964.04	89.073	NaN
964.08	89.126	NaN
963.58	86.791	NaN
973.45	87.373	NaN
963.83	88.662	NaN
968.45	87.398	NaN
963.24	85.656	NaN
963.8	88.571	NaN
963.77	87.825	NaN
964.02	88.683	NaN
963.82	88.047	NaN
964.51	89.275	NaN
970.3	89.776	NaN
966.79	88.241	NaN
963.68	88.819	NaN
963.99	89.699	NaN
967.85	89.952	NaN
964.37	91.943	NaN
974.31	87.405	NaN
964.16	91.004	NaN
964.54	92.788	NaN
963.45	86.254	NaN
964.2	91.007	NaN
964.26	90.742	NaN
964.34	91.496	NaN
964.34	91.496	NaN
961.73	87.87	NaN
964.16	90.096	NaN
964.31	90.757	NaN
964.93	86.925	NaN
963.84	87.477	NaN
963.81	87.309	NaN
970.48	85.907	NaN
964.85	88.102	NaN
968.09	89.601	NaN
964.06	89.823	NaN
963.68	86.925	NaN
965.47	87.418	NaN
963.66	87.443	NaN
963.86	88.522	NaN
963.98	89.476	NaN
963.95	89.625	NaN
967.52	88.151	NaN
967.38	88.604	NaN
963.76	87.631	NaN
963.48	87.206	NaN
963.72	87.835	NaN
963.74	88.295	NaN
964.17	89.384	NaN
964.16	89.621	NaN
963.88	89.269	NaN
964.45	91.064	NaN
963.91	89.354	NaN
964.29	90.935	NaN
964.65	87.294	NaN
964.57	87.343	NaN
964.63	91.627	NaN
964.27	89.374	NaN
963.96	88.014	NaN
964.09	88.614	NaN
965.52	88.857	NaN
964.14	89.196	NaN
964.79	92.819	NaN
964.3	90.621	NaN
964.85	93.181	NaN
964.87	93.329	NaN
964.69	92.513	NaN
964.69	92.513	NaN
964.69	92.256	NaN
964.87	93.091	NaN
964.9	93.155	NaN
964.86	92.812	NaN
964.76	92.3	NaN
964.76	92.3	NaN
964.67	91.874	NaN
964.54	91.144	NaN
964.31	90.079	NaN
969.11	90.822	NaN
977.11	84.71	NaN
970.61	88.459	NaN
964.31	91.858	NaN
964.53	91.43	NaN
964.5	90.991	NaN
964.72	92.458	NaN
964.37	90.033	NaN
964.37	90.033	NaN
964.35	89.996	NaN
963.75	86.35	NaN
964.42	90.293	NaN
964.63	91.448	NaN
966.79	92.082	NaN
966.94	92.552	NaN
966.55	90.66	NaN
965.12	89.086	NaN
965.56	89.493	NaN
966.4	90.198	NaN
963.92	88.312	NaN
963.92	88.312	NaN
963.59	86.336	NaN
963.91	88.64	NaN
964.09	88.794	NaN
965.67	91.662	NaN
965.35	91.273	NaN
964.73	92.401	NaN
972.19	80.5	NaN
964.14	88.924	NaN
964.37	89.766	NaN
963.96	87.504	NaN
963.35	84.401	NaN
963.37	84.447	NaN
963.57	85.378	NaN
964.17	88.78	NaN
963.37	84.633	NaN
963.64	85.384	NaN
963.32	83.916	NaN
963.32	83.916	NaN
963.43	84.4	NaN
964.47	89.935	NaN
963.66	85.784	NaN
964.18	88.863	NaN
963.57	85.829	NaN
964.34	89.353	NaN
964.36	89.642	NaN
964.18	88.669	NaN
963.69	85.876	NaN
964.37	90.066	NaN
964.39	90.071	NaN
964.4	89.963	NaN
964.37	89.611	NaN
964.17	88.669	NaN
963.92	87.629	NaN
964.09	88.306	NaN
963.68	85.821	NaN
967.75	86.826	NaN
967.75	86.826	NaN
964.17	89.112	NaN
964.34	89.774	NaN
963.9	87.301	NaN
964.6	90.732	NaN
964.28	88.925	NaN
964.28	88.925	NaN
964.5	89.561	NaN
964.33	89.332	NaN
963.92	87.457	NaN
964.17	88.126	NaN
963.55	84.609	NaN
963.55	84.609	NaN
964.12	88.2	NaN
964.27	88.917	NaN
964.22	88.931	NaN
963.79	86.163	NaN
963.7	85.688	NaN
963.82	86.217	NaN
964.4	88.948	NaN
964.25	88.176	NaN
964.24	88.104	NaN
964.29	88.39	NaN
964.21	88.017	NaN
964.21	88.017	NaN
964.41	88.9	NaN
964.66	91.486	NaN
964.46	89.965	NaN
964.2	88.898	NaN
964.22	88.668	NaN
964.22	88.668	NaN
964.23	88.881	NaN
963.53	84.734	NaN
963.58	84.619	NaN
964.16	89.099	NaN
963.97	88.102	NaN
963.97	88.102	NaN
963.97	87.321	NaN
964.04	87.717	NaN
964.14	88.54	NaN
967.81	88.839	NaN
964.44	89.899	NaN
964.48	90.256	NaN
964.12	87.814	NaN
964.07	87.468	NaN
964.33	88.765	NaN
964.75	91.093	NaN
964.27	89.303	NaN
964.14	88.304	NaN
964.6	89.667	NaN
964.47	88.841	NaN
964.48	88.921	NaN
964.66	89.775	NaN
964.68	89.758	NaN
964.55	89.185	NaN
964.55	89.284	NaN
964.51	88.603	NaN
964.37	87.964	NaN
964.02	87.942	NaN
964.68	89.19	NaN
964.18	88.16	NaN
963.68	84.436	NaN
956.76	80.055	NaN
963.36	83.125	NaN
964	86.208	NaN
963.96	86.489	NaN
964.06	86.918	NaN
964.09	87.099	NaN
964.02	86.908	NaN
964.02	87.633	NaN
969.31	87.305	NaN
964.69	90.195	NaN
964.64	90.151	NaN
964.67	90.502	NaN
964.62	90.184	NaN
964.62	90.188	NaN
964.17	87	NaN
964.34	88.17	NaN
964.37	88.369	NaN
964.41	88.841	NaN
963.86	85.7	NaN
964.1	86.58	NaN
963.82	85.328	NaN
964.05	86.851	NaN
964.06	86.8	NaN
966.16	82.354	NaN
964.35	88.04	NaN
981.81	82.889	NaN
964.15	87.284	NaN
964.1	87.407	NaN
964.1	87.407	NaN
964.04	86.807	NaN
964.03	86.762	NaN
964.14	87.035	NaN
963.87	86.297	NaN
965.45	86.353	NaN
967.79	86.163	NaN
966.62	87.144	NaN
963.8	86.543	NaN
963.89	87.292	NaN
964.91	85.764	NaN
963.7	86.896	NaN
963.82	87.525	NaN
962.93	83.859	NaN
962.9	87.53	NaN
964.78	98.041	NaN
964.96	101.67	NaN
968.01	98.457	NaN
967.93	98.267	NaN
965.28	103.4	NaN
972.55	96.131	NaN
965.77	106.33	NaN
965.75	106.05	NaN
965.39	105.08	NaN
965.39	105.08	NaN
965.57	106.18	NaN
965.63	106.08	NaN
965.55	105.17	NaN
965.07	100.51	NaN
965.33	102.78	NaN
965.09	102.1	NaN
965.85	107.17	NaN
965.71	108.04	NaN
965.77	107.49	NaN
965.67	107.85	NaN
965.66	105.63	NaN
965.61	106.52	NaN
965.72	108.08	NaN
965.45	107.73	NaN
965.75	108.1	NaN
965.54	105.79	NaN
965.36	103.75	NaN
965.36	103.75	NaN
965.47	104.68	NaN
965.43	103.2	NaN
965.2	101.19	NaN
964.72	98.375	NaN
964.99	99.216	NaN
964.99	99.216	NaN
964.71	96.68	NaN
964.45	94.084	NaN
964.44	96.422	NaN
964.23	93.154	NaN
964.31	93.312	NaN
964.47	94	NaN
964.53	94.25	NaN
964.65	94.895	NaN
963.83	90.672	NaN
964.17	92.348	NaN
965.51	91.055	NaN
965.51	91.055	NaN
964.16	92.181	NaN
964.11	91.917	NaN
964.25	92.906	NaN
964.34	93.703	NaN
964.21	92.631	NaN
964.21	92.631	NaN
963.98	91.156	NaN
964.84	96.75	NaN
964.67	95.346	NaN
964.35	95.26	NaN
964.23	95.206	NaN
964.69	97	NaN
964.57	95.179	NaN
964.66	95.725	NaN
964.6	95.791	NaN
964.73	96.504	NaN
964.57	95.72	NaN
964.57	95.72	NaN
964.9	97.017	NaN
965.39	101.48	NaN
965.32	100.63	NaN
965.16	98.761	NaN
964.66	96.462	NaN
964.69	96.754	NaN
964.25	93.882	NaN
964.87	97.173	NaN
963.88	93.824	NaN
964.95	97.831	NaN
964.33	94.733	NaN
964.05	92.994	NaN
967.44	95.787	NaN
963.26	93.356	NaN
964.11	92.537	NaN
964.71	95.807	NaN
965.16	98.918	NaN
964.81	96.431	NaN
964.59	95.891	NaN
964.66	95.565	NaN
964.64	95.528	NaN
964.08	94.701	NaN
964.06	92.932	NaN
964.75	96.167	NaN
964.76	96.059	NaN
964.35	93.129	NaN
965.02	96.356	NaN
964.53	96.938	NaN
966.59	95.165	NaN
965.58	96.363	NaN
964.88	99.268	NaN
965.06	100.03	NaN
965.01	100.23	NaN
965.07	100.95	NaN
965.18	101.76	NaN
964.76	96.188	NaN
964.81	96.491	NaN
964.79	95.626	NaN
965.29	101.18	NaN
964.69	95.598	NaN
964.67	95.369	NaN
964.88	96.802	NaN
965.08	98.437	NaN
964.07	91.18	NaN
964.57	95.831	NaN
964.56	92.6	NaN
965.1	97.186	NaN
964.4	93.556	NaN
964.35	93.616	NaN
964.83	95.309	NaN
964.49	92.858	NaN
971.71	94.532	NaN
970.18	94.371	NaN
964.4	93.536	NaN
964.33	93.072	NaN
964.21	91.877	NaN
964.28	93.152	NaN
963.64	89.144	NaN
963.69	88.606	NaN
964.08	89.651	NaN
964.08	89.651	NaN
964.03	90.513	NaN
964.09	91.898	NaN
965.05	89.565	NaN
964	90.28	NaN
963.01	88.968	NaN
963.87	89.928	NaN
964.19	93.421	NaN
964.3	91.889	NaN
964.06	91.399	NaN
964.15	91.515	NaN
964.03	90.787	NaN
964.03	90.787	NaN
964.33	92.067	NaN
964.17	90.274	NaN
964.23	91.805	NaN
975.11	89.711	NaN
969.74	91.272	NaN
969.06	91.871	NaN
968.21	91.68	NaN
964.46	91.806	NaN
964.43	92.415	NaN
963.91	87.717	NaN
963.7	87.87	NaN
963.7	87.87	NaN
963.58	85.919	NaN
963.58	86.205	NaN
963.56	86.344	NaN
963.35	85.491	NaN
963.73	87.477	NaN
963.72	87.309	NaN
964.23	90.105	NaN
964.11	89.629	NaN
964.24	90.053	NaN
963.92	87.593	NaN
963.97	89.02	NaN
965.93	89.006	NaN
963.83	87.548	NaN
963.43	85.817	NaN
963.2	86.123	NaN
973.35	85.162	NaN
963.39	84.776	NaN
963.38	84.656	NaN
963.46	85.115	NaN
963.32	84.465	NaN
963.92	88.809	NaN
963.8	88.472	NaN
963.18	84.648	NaN
963.73	88.388	NaN
963.2	85.212	NaN
964.1	89.906	NaN
964.06	88.947	NaN
963.77	87.742	NaN
963.86	88.022	NaN
963.86	88.022	NaN
963.97	89.413	NaN
963.96	88.875	NaN
963.27	83.538	NaN
963.97	88.383	NaN
963.6	86.827	NaN
963.62	86.89	NaN
963.16	84.017	NaN
964.01	88.599	NaN
963.23	87.487	NaN
963.97	88.349	NaN
963.75	87.784	NaN
963.3	84.208	NaN
963.24	83.592	NaN
963.45	84.362	NaN
964.13	87.395	NaN
966.57	87.287	NaN
963.56	86.022	NaN
963.32	84.903	NaN
964.01	88.26	NaN
963.64	86.856	NaN
963.73	87.2	NaN
963.67	86.421	NaN
963.46	85.485	NaN
963.46	85.485	NaN
963.44	85.346	NaN
963.81	88.268	NaN
963.96	89.242	NaN
963.54	88.391	NaN
963.81	88.069	NaN
964.1	89.743	NaN
964.27	91.063	NaN
964.02	90.846	NaN
964.38	90.523	NaN
964.39	90.524	NaN
963.72	86.292	NaN
963.61	85.619	NaN
966.01	85.1	NaN
965.11	88.508	NaN
965.06	89.098	NaN
968	89.468	NaN
964.04	90.75	NaN
964.05	90.59	NaN
964.38	91.878	NaN
964.42	91.851	NaN
964.21	90.753	NaN
964.47	92.167	NaN
963.75	89.059	NaN
963.74	88.833	NaN
970.3	88.052	NaN
964.05	89.554	NaN
970.54	94.019	NaN
964	90.532	NaN
963.84	91.016	NaN
963.84	91.016	NaN
964.47	92.222	NaN
964.78	94.061	NaN
964.64	93.649	NaN
964.65	93.109	NaN
964.64	92.415	NaN
964.77	93.094	NaN
964.49	91.888	NaN
963.75	86.755	NaN
964.34	89.89	NaN
964.52	91.632	NaN
964.41	91.092	NaN
964.43	90.723	NaN
964.51	91.168	NaN
964.6	91.458	NaN
964.62	91.54	NaN
964.47	90.568	NaN
964.11	89.445	NaN
964.01	89.287	NaN
964.16	89.401	NaN
964.1	88.883	NaN
964.13	88.976	NaN
964.32	89.774	NaN
964.43	90.968	NaN
964.43	90.968	NaN
964.65	92.047	NaN
964.68	92.034	NaN
964.95	93.639	NaN
964.95	95.026	NaN
964.23	91.839	NaN
964.2	91.609	NaN
964.08	89.046	NaN
964.26	89.531	NaN
963.42	87.412	NaN
964.33	90.005	NaN
964	89.215	NaN
964	89.215	NaN
964.78	92.757	NaN
964.83	92.664	NaN
964.89	94.728	NaN
964.82	93.574	NaN
964.91	93.095	NaN
964.91	93.095	NaN
965.04	94.188	NaN
964.79	92.439	NaN
964.03	89.792	NaN
964.85	92.952	NaN
964.5	90.916	NaN
964.4	91.309	NaN
964.56	92.613	NaN
964.89	94.267	NaN
965.06	95.485	NaN
965.22	95.439	NaN
964.65	87.19	NaN
964.04	89.331	NaN
964.04	89.331	NaN
964	88.953	NaN
966.56	85.614	NaN
963.12	84.468	NaN
962.88	83.232	NaN
962.78	82.639	NaN
962.81	82.461	NaN
963.34	84.906	NaN
963.41	85.217	NaN
964.57	86.171	NaN
963.43	85.667	NaN
963.48	85.298	NaN
963.42	84.856	NaN
964.93	84.818	NaN
963.62	85.702	NaN
963.6	85.576	NaN
961.57	83.685	NaN
963.49	86.976	NaN
963.49	86.976	NaN
964.11	88.816	NaN
964.11	89.299	NaN
964.03	88.929	NaN
964.38	90.209	NaN
964.03	88.135	NaN
964.04	88	NaN
964.11	88.234	NaN
964	88.039	NaN
964.04	88.51	NaN
963.97	88.475	NaN
964.26	89.792	NaN
964.06	88.791	NaN
964.36	90.816	NaN
964.61	95.085	NaN
964.68	93.017	NaN
970.59	89.275	NaN
964.36	90.69	NaN
964.36	90.69	NaN
964.52	91.4	NaN
964.29	90.065	NaN
964.44	90.455	NaN
964.22	89.116	NaN
964.54	91	NaN
964.09	89.348	NaN
963.89	88.036	NaN
963.81	88.034	NaN
963.83	87.209	NaN
963.57	86.116	NaN
964.18	88.366	NaN
964.05	87.742	NaN
963.83	86.583	NaN
963.63	86.116	NaN
963.83	87.014	NaN
963.7	86.589	NaN
963.82	88.907	NaN
963.82	88.907	NaN
963.9	88.641	NaN
963.98	88.59	NaN
964.02	88.694	NaN
964	88.582	NaN
963.85	88.122	NaN
963.95	88.62	NaN
964	88.268	NaN
968.19	86.686	NaN
963.58	86.085	NaN
962.01	83.446	NaN
964.19	88.191	NaN
973.56	79.763	NaN
963.96	87.932	NaN
964.25	88.651	NaN
962.92	86.145	NaN
964.11	87.638	NaN
969.84	85.269	NaN
969.84	85.269	NaN
969.7	85.553	NaN
963.57	85.846	NaN
963.93	87.389	NaN
963.81	87.168	NaN
962.84	88.932	NaN
964.18	91.412	NaN
968.43	90.563	NaN
967.44	88.526	NaN
964.18	90.04	NaN
963.75	88.748	NaN
963.87	89.612	NaN
964.09	90.539	NaN
965.79	90.694	NaN
964.12	91.39	NaN
963.73	87.656	NaN
963.83	87.02	NaN
963.4	86.667	NaN
963.4	86.667	NaN
964.69	94.689	NaN
963.8	88.364	NaN
964.24	89.872	NaN
964.01	88.412	NaN
962.8	83.554	NaN
962.8	83.801	NaN
964.27	88.671	NaN
964.24	89.816	NaN
964.66	90.909	NaN
964.41	89.258	NaN
964.53	90.118	NaN
964.53	90.118	NaN
964.65	90.082	NaN
964.43	89.434	NaN
964.73	90.392	NaN
964.63	89.797	NaN
963.2	87.836	NaN
963.19	87.628	NaN
963.67	88.127	NaN
964.49	90.226	NaN
964.51	90.27	NaN
964.62	90.744	NaN
964.35	90.338	NaN
964.35	90.328	NaN
963.91	87.252	NaN
964.51	89.76	NaN
964.74	90.995	NaN
964.63	92.08	NaN
964.6	91.99	NaN
964.6	91.63	NaN
964.3	90.052	NaN
974.94	86.192	NaN
964.84	94.3	NaN
964.26	90.168	NaN
964.33	89.957	NaN
963.66	87.488	NaN
963.87	87.867	NaN
963.72	86.543	NaN
963.93	86.785	NaN
969.49	87.357	NaN
963.72	86.293	NaN
963.63	85.866	NaN
963.84	86.252	NaN
963.6	85.66	NaN
964.06	87.916	NaN
963.44	85.256	NaN
963.29	85.267	NaN
963.9	85.329	NaN
963.41	86.112	NaN
983.33	86.088	NaN
964.01	87.899	NaN
963.5	85.516	NaN
963.44	84.819	NaN
963.18	83.849	NaN
963.48	85.019	NaN
963.86	86.295	NaN
963.7	86.049	NaN
963.66	85.522	NaN
963.11	83.91	NaN
963.95	87.183	NaN
963.46	85.352	NaN
963.64	86.532	NaN
964.14	90.25	NaN
962.73	88.078	NaN
964.62	91.126	NaN
964.62	91.126	NaN
963.88	87.226	NaN
963.91	86.373	NaN
963.62	85.868	NaN
964.17	87.87	NaN
964.07	87.423	NaN
964.07	87.423	NaN
963.85	87.6	NaN
964.02	87.956	NaN
964.26	87.762	NaN
964.33	88.128	NaN
963.4	83.703	NaN
963.41	83.925	NaN
964.34	88.434	NaN
964.53	89.565	NaN
964.49	89.624	NaN
964.34	89.547	NaN
965.88	90.214	NaN
965.88	90.214	NaN
966.16	91.219	NaN
970.07	86.973	NaN
973.65	83.647	NaN
964.41	90.637	NaN
963.26	87.125	NaN
963.22	87.532	NaN
964.02	90.276	NaN
962.9	88.228	NaN
964.32	89.868	NaN
964.13	93.448	NaN
976.26	86.6	NaN
975.35	86.681	NaN
964.36	89.347	NaN
965.64	87.165	NaN
964.32	91.75	NaN
963.99	90.058	NaN
963.95	88.341	NaN
973.35	84.133	NaN
973.46	84.146	NaN
982.88	80.237	NaN
963.57	87.525	NaN
964.07	87.185	NaN
962.89	86.42	NaN
974.75	82.264	NaN
974.75	82.264	NaN
963.6	87.132	NaN
963.58	85.685	NaN
963.94	86.746	NaN
963.87	82.388	NaN
962.83	81.812	NaN
963.12	82.494	NaN
963.33	83.408	NaN
963.08	83.522	NaN
963.61	85.503	NaN
963.26	84.143	NaN
963.36	85.201	NaN
963.29	84.901	NaN
963.27	84.702	NaN
963.19	84.109	NaN
963.28	83.829	NaN
963.18	83.16	NaN
963.76	85.644	NaN
963.76	85.647	NaN
963.43	85.698	NaN
963.86	85.983	NaN
963.4	85.683	NaN
963.89	85.205	NaN
963.53	85.954	NaN
963.53	85.954	NaN
968.67	83.645	NaN
963.48	84.765	NaN
963.63	85.707	NaN
963.68	86.55	NaN
963.42	84.423	NaN
963.42	84.423	NaN
963.46	84.371	NaN
963.17	94.144	NaN
960.01	92.389	NaN
958.16	91.329	NaN
958.36	93.722	NaN
958.36	93.722	NaN
958.66	92.843	NaN
959.29	92.066	NaN
966.61	102.91	NaN
1033.1	77.875	NaN
983.45	75.105	NaN
985.12	77.026	NaN
NaN	NaN	NaN
NaN	NaN	NaN
955.33	48.233	NaN
954.06	57.1	NaN
952.99	59.477	NaN
950.52	59.676	NaN
965.5	64.279	NaN
984.57	65.227	NaN
1027.3	78.729	NaN
1049	71.015	NaN
NaN	NaN	NaN
1045.1	87.54	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
NaN	NaN	NaN
1008.1	64.315	NaN
1007.9	66.221	NaN
