X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	X5	Y5	ProbId5	X6	Y6	ProbId6	X7	Y7	ProbId7	X8	Y8	ProbId8	
786.6	574.55	NaN	558.11	817.49	NaN	663.41	818.45	NaN	602.95	758.36	NaN	1056.3	418.36	NaN	1219	238.4	NaN	1124.9	180.47	NaN	911.88	759.34	NaN
787.76	575.04	NaN	555.42	813.36	NaN	661.91	821.23	NaN	599.54	755.88	NaN	1056.3	418.36	NaN	1230.7	248.33	NaN	1136.1	179.97	NaN	908.92	754.94	NaN
790.07	575.51	NaN	554.19	808.73	NaN	659.88	821.28	NaN	595.77	753.02	NaN	1056.3	418.36	NaN	1235.4	263.25	NaN	1144.8	183.75	NaN	903.75	752.36	NaN
793.48	574.55	NaN	555.28	802.28	NaN	654.63	823.23	NaN	595.93	751.54	NaN	1056.3	418.36	NaN	1242.5	271.33	NaN	1155.8	195.69	NaN	900.42	748.79	NaN
797.89	571.7	NaN	556.59	799.03	NaN	651.27	826.56	NaN	592.75	748.5	NaN	1056.3	418.36	NaN	1261.2	276.79	NaN	1170.2	201.94	NaN	898.38	747.31	NaN
799.24	569.35	NaN	557.17	797.75	NaN	645.57	832.47	NaN	591.72	747.05	NaN	1056.3	418.36	NaN	1275.2	286.6	NaN	1185.1	209.39	NaN	898.8	744.39	NaN
801.14	566.66	NaN	557.08	796.86	NaN	641.75	835.25	NaN	592.13	746.64	NaN	1056.3	418.36	NaN	1285.6	293.15	NaN	1198.2	226.94	NaN	897.52	736.66	NaN
803.44	562.09	NaN	555.69	794.67	NaN	640.8	836.64	NaN	591.43	745.89	NaN	1056.3	418.36	NaN	1306.1	292.8	NaN	1213.5	231.84	NaN	894	734.6	NaN
805.53	559.6	NaN	555.12	792.55	NaN	641.17	839.36	NaN	590.82	744.06	NaN	1056.3	418.36	NaN	1321.6	295.86	NaN	1229.3	234.13	NaN	888.16	730.63	NaN
811.13	555.3	NaN	554.42	791.67	NaN	640.21	841.71	NaN	590.89	741.57	NaN	1056.3	418.36	NaN	1334.9	303.34	NaN	1239.3	238.55	NaN	883.44	725.3	NaN
817.43	551.26	NaN	553.24	790.44	NaN	638.3	847.43	NaN	592.07	740.03	NaN	1056.3	418.36	NaN	1341.7	302.1	NaN	1254.2	249.9	NaN	882.9	719.3	NaN
823.35	547.33	NaN	552.48	789.51	NaN	638.93	853.93	NaN	592.49	739.21	NaN	1056.3	418.36	NaN	1342.2	302.87	NaN	1269.3	257.61	NaN	884.33	712.69	NaN
827.95	544.21	NaN	551.52	788.66	NaN	641.01	857.53	NaN	593.3	736.06	NaN	1056.3	418.36	NaN	1342.1	306.48	NaN	1274.1	261.87	NaN	884.7	707.85	NaN
832.26	538.44	NaN	551.2	788.33	NaN	641.3	866.12	NaN	593.9	732.78	NaN	1056.3	418.36	NaN	1340.2	308.56	NaN	1273.3	264.19	NaN	886.56	700.41	NaN
833	532	NaN	550.97	788.02	NaN	646.48	873.34	NaN	593.51	728.62	NaN	1056.3	418.36	NaN	1340.7	307.65	NaN	1269.7	269.47	NaN	887.77	695.67	NaN
834.68	526.97	NaN	551.37	788.44	NaN	653.18	874.3	NaN	591.94	725.35	NaN	1056.3	418.36	NaN	1339.7	305.25	NaN	1270.5	278.36	NaN	891.68	688.53	NaN
832.24	522.58	NaN	551.17	787.84	NaN	657.98	872.24	NaN	590.63	723.04	NaN	1056.3	418.36	NaN	1338.4	303.6	NaN	1272.8	289.62	NaN	893.56	682.34	NaN
827.52	518.48	NaN	551.56	788.03	NaN	664.95	868.91	NaN	591.23	718.64	NaN	1056.3	418.36	NaN	1337.6	300.82	NaN	1270.4	296.45	NaN	893.08	680.32	NaN
826.28	513.87	NaN	551.96	788.26	NaN	674.1	872.26	NaN	591.73	711.85	NaN	1056.4	418.36	NaN	1336	299.66	NaN	1272.1	310.2	NaN	894.86	676.31	NaN
826.75	509.05	NaN	552.34	788.41	NaN	681.95	871.97	NaN	592.22	706.39	NaN	1056.4	418.36	NaN	1336.3	298.75	NaN	1274.3	325.46	NaN	898.55	670.48	NaN
825.26	506.26	NaN	552.12	787.94	NaN	690.81	873.34	NaN	592.94	700.14	NaN	1056.4	418.36	NaN	1336.6	298.74	NaN	1280.6	335.74	NaN	900.52	668.38	NaN
822.8	502.62	NaN	552.1	787.73	NaN	700.27	879.35	NaN	593	691.88	NaN	1056.4	418.36	NaN	1335.4	298.96	NaN	1289.3	350.22	NaN	903.11	665.93	NaN
820.05	497.06	NaN	551.88	787.13	NaN	705.85	885.77	NaN	592.93	687.24	NaN	1056.4	418.36	NaN	1335.7	300.13	NaN	1293.3	372.5	NaN	905.99	665.94	NaN
816.23	495.08	NaN	552.34	787.44	NaN	711.69	889.39	NaN	592.11	680.2	NaN	1056.4	418.36	NaN	1335.9	300.46	NaN	1301.8	385.72	NaN	910.44	665.97	NaN
810.81	489.2	NaN	552.26	787.37	NaN	716.39	899.49	NaN	591.61	670.84	NaN	1056.4	418.36	NaN	1335.2	301.4	NaN	1313.3	404.34	NaN	913.06	666.67	NaN
810.18	487.4	NaN	552.44	787.64	NaN	724.75	910.32	NaN	591.28	664.02	NaN	1056.4	418.36	NaN	1334.5	302.47	NaN	1312.7	426.94	NaN	916.15	669.81	NaN
810.54	484.81	NaN	552.34	787.66	NaN	729.14	919.96	NaN	588.24	657.19	NaN	1056.4	418.36	NaN	1334	304.02	NaN	1311.7	441.82	NaN	917.64	672.83	NaN
809.52	481.96	NaN	552.31	787.58	NaN	728.5	927.63	NaN	584.94	650.22	NaN	1056.4	418.36	NaN	1335.9	308.73	NaN	1316.3	462.41	NaN	918.96	675.44	NaN
808.45	478.26	NaN	552.31	787.58	NaN	731.98	935.49	NaN	582.69	643.44	NaN	1056.4	418.36	NaN	1338.2	312.82	NaN	1309	488.01	NaN	920.02	677.15	NaN
808.24	475.44	NaN	552.25	787.49	NaN	741.08	946.94	NaN	582.65	628.27	NaN	1056.4	418.36	NaN	1341.6	323.95	NaN	1309.9	507.26	NaN	918.79	682.74	NaN
808.54	468.92	NaN	552.16	787.45	NaN	742.53	949.79	NaN	581.6	618.3	NaN	1056.4	418.36	NaN	1343.1	334.14	NaN	1310.8	525.14	NaN	923.25	687.82	NaN
809.58	466.2	NaN	552.17	787.39	NaN	740.49	950.08	NaN	580.83	610.35	NaN	1056.4	418.36	NaN	1344.4	341.21	NaN	1298.4	549.21	NaN	927.75	696.54	NaN
811.45	462.51	NaN	552.26	787.43	NaN	738.06	950.9	NaN	579.11	601.24	NaN	1056.4	418.36	NaN	1348.6	348.98	NaN	1291.7	560.88	NaN	928.77	701.04	NaN
816.55	458.03	NaN	552.28	787.42	NaN	736.5	948.43	NaN	577.53	596.13	NaN	1056.4	418.36	NaN	1352.1	364	NaN	1289.8	577.7	NaN	932.6	706.8	NaN
819.07	454.43	NaN	552.28	787.4	NaN	736	949.17	NaN	575.85	589.91	NaN	1056.4	418.35	NaN	1354.9	379.51	NaN	1271.4	607.14	NaN	936.37	713.58	NaN
819.06	452.85	NaN	552.4	787.58	NaN	733.05	950.89	NaN	575.28	580.8	NaN	1056.4	418.35	NaN	1362.6	389.89	NaN	1276.8	623.29	NaN	940.07	725.03	NaN
821.34	448.81	NaN	552.47	787.66	NaN	730.28	945.4	NaN	571.28	571.52	NaN	1056.4	418.35	NaN	1366.1	400.34	NaN	1281.6	642.35	NaN	942.1	733.62	NaN
827.32	444.31	NaN	552.45	787.65	NaN	726.85	940.94	NaN	568.68	563.82	NaN	1056.4	418.35	NaN	1366.1	422.63	NaN	1276.1	661.41	NaN	945.69	738.23	NaN
831.99	440	NaN	552.34	787.48	NaN	723.22	937.21	NaN	566.3	556.18	NaN	1056.4	418.35	NaN	1369.4	434.79	NaN	1282	682.7	NaN	949.04	744.67	NaN
837.29	433.97	NaN	552.26	787.38	NaN	720.14	933.08	NaN	565.46	543.86	NaN	1056.4	418.35	NaN	1376	447.33	NaN	1276.2	690.89	NaN	948.65	758.8	NaN
839.94	430.02	NaN	552.01	786.97	NaN	715.15	932.61	NaN	565.5	534.93	NaN	1056.4	418.35	NaN	1371.8	464.53	NaN	1268.9	703.72	NaN	951.77	766.45	NaN
843.54	425.3	NaN	552.07	786.9	NaN	709.2	931.57	NaN	564.1	526.32	NaN	1056.4	418.35	NaN	1370.4	474.72	NaN	1261.8	711.72	NaN	958.31	776.73	NaN
845.1	423.98	NaN	552.07	786.87	NaN	707.39	928.62	NaN	565.1	519.44	NaN	1056.4	418.35	NaN	1380.3	491.65	NaN	1252.7	730.12	NaN	963.32	788.09	NaN
848.95	422.34	NaN	552.33	787.21	NaN	705.36	923.18	NaN	565.92	512.24	NaN	1056.4	418.35	NaN	1380	501.57	NaN	1241.8	738.01	NaN	971.03	799.24	NaN
852.63	420.25	NaN	552.4	787.19	NaN	704.49	918.58	NaN	569.7	506.79	NaN	1056.4	418.35	NaN	1376.4	520.3	NaN	1229.9	747.3	NaN	982.52	810.81	NaN
854.54	418.79	NaN	552.41	787.06	NaN	697.2	916.23	NaN	574.08	501.21	NaN	1056.4	418.35	NaN	1373.6	522.58	NaN	1222.7	758.23	NaN	995.17	825.24	NaN
856.48	418.05	NaN	552.29	786.86	NaN	689.55	912.95	NaN	576.61	498.35	NaN	1056.4	418.35	NaN	1369.8	526.04	NaN	1217.7	771.72	NaN	1009.3	832.89	NaN
861.19	417.18	NaN	552.27	786.71	NaN	684.77	906.78	NaN	579.44	492.64	NaN	1056.4	418.35	NaN	1363.1	535.03	NaN	1213.2	784.07	NaN	1023.6	841.37	NaN
865.36	416.71	NaN	552.31	786.72	NaN	677.19	904.04	NaN	580.87	486.22	NaN	1056.4	418.35	NaN	1354.6	537.19	NaN	1218	797.62	NaN	1040.1	850.19	NaN
867.26	416.46	NaN	552.12	786.46	NaN	664.33	901.83	NaN	583.36	482.11	NaN	1056.4	418.35	NaN	1350.4	535.66	NaN	1230.4	811.68	NaN	1056.4	850.37	NaN
872.32	414.42	NaN	552.06	786.37	NaN	651.97	894.11	NaN	585.74	477.92	NaN	1056.4	418.35	NaN	1341.9	539.73	NaN	1243.1	814.67	NaN	1070.6	852.13	NaN
876.82	414.41	NaN	552.08	786.35	NaN	645.75	887.66	NaN	586.37	475.4	NaN	1056.4	418.35	NaN	1338.1	548.41	NaN	1251.4	818.39	NaN	1079.3	854.09	NaN
881.27	414.63	NaN	552.22	786.51	NaN	638.67	883.28	NaN	587.22	469.44	NaN	1056.4	418.62	NaN	1328.8	562.33	NaN	1252.5	825.4	NaN	1084.9	853.01	NaN
884.11	413.6	NaN	552.13	786.36	NaN	633.6	880.91	NaN	589.82	464.78	NaN	1056.4	418.73	NaN	1325.8	572.55	NaN	1254.5	834.84	NaN	1096	848.38	NaN
886.53	411.17	NaN	552.41	786.66	NaN	617.35	870.79	NaN	591.02	459.31	NaN	1056.4	418.73	NaN	1333	589.54	NaN	1246.7	842.52	NaN	1104	843.59	NaN
889.8	407.17	NaN	552.22	786.41	NaN	610.44	864.72	NaN	590.95	453.42	NaN	1056.4	418.73	NaN	1333.5	603.52	NaN	1238.2	843.79	NaN	1109.3	839.4	NaN
890.59	404.21	NaN	552.56	786.85	NaN	608.54	861.09	NaN	589.52	449.24	NaN	1056.4	418.73	NaN	1327.7	623.67	NaN	1232.8	844.09	NaN	1120.6	833.37	NaN
894.79	401.18	NaN	552.39	786.45	NaN	607.09	857.45	NaN	591.5	440.86	NaN	1056.4	418.73	NaN	1332.5	636.47	NaN	1220.7	846.47	NaN	1126	827.96	NaN
896.55	400.11	NaN	552.41	786.47	NaN	605.76	856.26	NaN	592.98	428.92	NaN	1056.4	418.73	NaN	1330.4	650.04	NaN	1208.1	843.15	NaN	1136.7	822.77	NaN
897.89	398.74	NaN	552.18	785.91	NaN	605.86	856.25	NaN	594.19	420.12	NaN	1056.4	418.73	NaN	1318.2	668.57	NaN	1200.4	835.92	NaN	1140	820.36	NaN
898.03	399.18	NaN	552.09	785.84	NaN	605.85	855.5	NaN	594.67	408.35	NaN	1056.4	418.73	NaN	1315.4	677.82	NaN	1197.5	834.46	NaN	1141.3	817.92	NaN
898.74	398.7	NaN	551.69	785.84	NaN	605.98	854.9	NaN	595.87	402.73	NaN	1056.4	418.76	NaN	1311.3	689.52	NaN	1196.6	834.74	NaN	1141.4	816.28	NaN
899.81	396.44	NaN	551.52	786	NaN	606.07	854.45	NaN	599.4	394.38	NaN	1056.4	418.64	NaN	1297	696.22	NaN	1194.3	834.77	NaN	1141.9	813.71	NaN
900.83	394.55	NaN	551.01	785.19	NaN	606.37	854.14	NaN	604.24	383.79	NaN	1056.4	418.64	NaN	1285.4	699.32	NaN	1192.6	835.46	NaN	1144.2	807.69	NaN
900.06	393.12	NaN	549.16	782.62	NaN	609.65	854.35	NaN	607.52	375.94	NaN	1056.4	418.64	NaN	1280.6	701.26	NaN	1188	837.7	NaN	1150.6	804.19	NaN
900.32	388.55	NaN	547.75	779.07	NaN	617.31	854.15	NaN	612.65	367.05	NaN	1056.4	418.64	NaN	1274.6	704.97	NaN	1176.5	842.33	NaN	1157.3	799.82	NaN
901.33	384.16	NaN	546.33	776.73	NaN	624.22	857.27	NaN	617.03	358.33	NaN	1056.4	418.64	NaN	1266.5	716.66	NaN	1164.5	856.35	NaN	1165.2	790.23	NaN
901.11	378.74	NaN	542.46	771.35	NaN	630.03	859.01	NaN	624.54	346.44	NaN	1056.4	418.64	NaN	1254.5	729.59	NaN	1151.5	870.27	NaN	1170.7	782.68	NaN
900.65	375.11	NaN	537.14	765.74	NaN	633.53	864.16	NaN	630.07	340.03	NaN	1056.4	418.64	NaN	1255.1	732.59	NaN	1139.2	876.51	NaN	1171.6	778.05	NaN
900.67	370.04	NaN	534.01	759.65	NaN	637.17	867.31	NaN	634.73	331.12	NaN	1056.4	418.64	NaN	1256.2	738.09	NaN	1126.1	889.61	NaN	1173.8	773.78	NaN
901.89	364.91	NaN	530.13	749.87	NaN	644.7	869.43	NaN	638.35	324.59	NaN	1056.4	418.64	NaN	1259	743.83	NaN	1109.1	906.72	NaN	1177.5	768.36	NaN
906.07	358.34	NaN	527.79	744.17	NaN	648.57	869.33	NaN	643.83	315.44	NaN	1056.4	418.64	NaN	1259.2	749.23	NaN	1086.5	910.17	NaN	1182.9	758.76	NaN
909.18	350.88	NaN	527.02	740.09	NaN	654.17	872.63	NaN	651.96	304.22	NaN	1056.4	418.64	NaN	1255.7	759.28	NaN	1067.5	922.71	NaN	1188	751.5	NaN
911.64	344.73	NaN	526.72	737.21	NaN	662.12	874.72	NaN	657.38	297.97	NaN	1056.4	418.64	NaN	1255.3	765.78	NaN	1045.3	934.59	NaN	1192.8	743.61	NaN
914.24	340.28	NaN	526.73	734.85	NaN	666.8	884.07	NaN	663.27	291.1	NaN	1056.4	418.64	NaN	1262	782.69	NaN	1019.6	939.37	NaN	1200.4	736.33	NaN
917.64	335.38	NaN	527.25	731.64	NaN	674.01	890.54	NaN	667.02	287.09	NaN	1056.4	418.64	NaN	1263.3	791.04	NaN	998.28	956.38	NaN	1207.2	728.74	NaN
920.2	330.3	NaN	530.92	723.63	NaN	688.15	899.02	NaN	672.64	279.6	NaN	1056.4	418.64	NaN	1261.4	804.01	NaN	972.66	956.99	NaN	1215.2	719.09	NaN
922.33	326.72	NaN	535.67	715.75	NaN	697.03	910.8	NaN	678.16	271.14	NaN	1056.4	418.64	NaN	1262.3	813.93	NaN	953.17	958.49	NaN	1223.2	713.68	NaN
922.2	322.56	NaN	539.22	711.39	NaN	703.8	918.29	NaN	681.38	266.17	NaN	1056.4	418.64	NaN	1269.1	823.18	NaN	931.46	965.2	NaN	1229.9	711.69	NaN
922.84	315.57	NaN	540.26	702.72	NaN	721.68	925.9	NaN	682.44	258.95	NaN	1056.4	418.64	NaN	1267.7	825.62	NaN	901.59	958.4	NaN	1240.6	707	NaN
922.61	309.72	NaN	540.72	696.78	NaN	734.58	935.42	NaN	683.27	253.24	NaN	1056.4	418.64	NaN	1264.4	824.99	NaN	877.64	965.05	NaN	1249.7	701.74	NaN
922.89	305.29	NaN	543.51	684.97	NaN	744.7	944.59	NaN	683.31	248.7	NaN	1056.4	418.64	NaN	1260.4	825.12	NaN	862.65	957.77	NaN	1259.6	694.62	NaN
925.42	299.72	NaN	546.2	677.22	NaN	747.57	945.09	NaN	684.3	243.22	NaN	1056.4	418.64	NaN	1254.8	822.9	NaN	846.02	944.88	NaN	1265.2	692.21	NaN
924.75	294.97	NaN	545.99	668.41	NaN	750.49	943.88	NaN	684.55	238.08	NaN	1056.4	418.64	NaN	1250.3	820.92	NaN	836.09	940.96	NaN	1277.4	686.02	NaN
925.52	291.56	NaN	546.88	658.45	NaN	755.77	942.35	NaN	685.37	237.19	NaN	1056.4	418.64	NaN	1245.3	819.74	NaN	832.38	934.72	NaN	1287.6	679.16	NaN
925.03	286.74	NaN	547.51	649.87	NaN	759.62	944.45	NaN	685.84	233.75	NaN	1056.4	418.64	NaN	1239.1	820.68	NaN	829.17	927.13	NaN	1296.2	670.19	NaN
923.86	281.26	NaN	555.81	635.53	NaN	769.21	946.15	NaN	687.52	230.53	NaN	1056.4	418.64	NaN	1228.4	817.42	NaN	827.82	920.92	NaN	1306.2	660.37	NaN
923.93	275.38	NaN	561.98	627.04	NaN	772.67	946.5	NaN	689.96	227.2	NaN	1056.4	418.64	NaN	1220.5	814.95	NaN	825.37	915.88	NaN	1317.4	651.06	NaN
920.97	271.83	NaN	565.29	616.72	NaN	780.18	949.85	NaN	693.08	225.18	NaN	1056.4	418.64	NaN	1211.9	813.86	NaN	819.18	913.13	NaN	1327.6	640.18	NaN
918.57	266.87	NaN	568.19	609.1	NaN	790.4	954.72	NaN	697.33	224.76	NaN	1056.4	418.64	NaN	1203.7	815.8	NaN	808.52	910.03	NaN	1333.2	625.18	NaN
921.14	259	NaN	576.51	595.15	NaN	802.15	962.22	NaN	701.34	224.55	NaN	1056.4	418.64	NaN	1183.2	819.1	NaN	796.27	901.7	NaN	1342.2	613.27	NaN
923	253.14	NaN	583.54	582.91	NaN	813.93	963.98	NaN	706.79	224.27	NaN	1056.4	418.64	NaN	1175.2	823.84	NaN	778.85	896.65	NaN	1348	609.67	NaN
924.26	245.98	NaN	581.15	566.2	NaN	827.5	959.35	NaN	712.66	222.58	NaN	1056.4	418.64	NaN	1163.9	837.07	NaN	760.02	896.52	NaN	1352	608.83	NaN
926.04	239.54	NaN	578.89	559.43	NaN	846.54	963.16	NaN	715.63	222.53	NaN	1056.4	418.64	NaN	1148.4	843.65	NaN	742.89	888.12	NaN	1354.9	602.92	NaN
926.89	234.88	NaN	579.18	545.95	NaN	854.4	963.9	NaN	718.44	221.47	NaN	1056.4	418.64	NaN	1136.6	852.36	NaN	725.05	876.54	NaN	1351.4	599.19	NaN
927.64	225.43	NaN	580.32	533.41	NaN	873.21	961.42	NaN	721.45	221.99	NaN	1056.4	418.64	NaN	1132.6	870.24	NaN	699.94	869.31	NaN	1347.1	595.8	NaN
928.11	214.43	NaN	574.38	518.37	NaN	890.21	966.94	NaN	726	221.79	NaN	1056.4	418.64	NaN	1125.4	882.27	NaN	686.12	850.48	NaN	1348.3	589.75	NaN
930.53	207.7	NaN	572.69	506.92	NaN	901.95	969.03	NaN	728.67	220.99	NaN	1056.4	418.64	NaN	1108.8	892.88	NaN	675.48	841.99	NaN	1345.7	579.06	NaN
930.77	200.42	NaN	578.4	486.41	NaN	921.65	963.7	NaN	732.64	217.36	NaN	1056.4	418.64	NaN	1102.8	906.3	NaN	658.4	830.52	NaN	1342	568.21	NaN
933.47	188.86	NaN	582.79	476.2	NaN	936.62	961.86	NaN	735.51	213.85	NaN	1056.4	418.64	NaN	1093.5	918.57	NaN	652.14	814.74	NaN	1336.9	557.75	NaN
938.31	176.25	NaN	581.82	456.97	NaN	952.14	964.53	NaN	739.75	207.6	NaN	1056.4	418.64	NaN	1076	924.6	NaN	653.02	802.34	NaN	1330.9	554.29	NaN
943.72	164.63	NaN	585.31	448.77	NaN	968.46	956.43	NaN	742.78	203.28	NaN	1056.4	418.64	NaN	1066.9	928.26	NaN	643.19	787.11	NaN	1324.7	546.08	NaN
947.21	152.92	NaN	596.39	428.55	NaN	968.01	954.47	NaN	747.28	198.28	NaN	1056.4	418.64	NaN	1068.6	927.7	NaN	643.97	777.19	NaN	1319.5	536.58	NaN
948.89	137.94	NaN	597.85	411.43	NaN	967.68	951.28	NaN	756.36	190.66	NaN	1056.4	418.64	NaN	1069.4	927.89	NaN	646.52	760.79	NaN	1313.1	521.9	NaN
952.58	128.98	NaN	598.02	399.56	NaN	965.7	948.89	NaN	761.31	185.91	NaN	1056.4	418.64	NaN	1069.1	927.93	NaN	653.46	757.65	NaN	1312	513.14	NaN
957.3	113.96	NaN	608.07	378.86	NaN	967.06	947.24	NaN	768.07	181.32	NaN	1056.4	418.64	NaN	1070.8	926.73	NaN	656.49	756.15	NaN	1314.2	497.72	NaN
958.57	107.07	NaN	615.18	364.6	NaN	967.41	947.13	NaN	773.98	177.57	NaN	1056.4	418.67	NaN	1069.7	929.33	NaN	658.07	754.01	NaN	1313.5	484.95	NaN
959.27	102.46	NaN	617.27	350.28	NaN	968.12	948.51	NaN	783.43	174.89	NaN	1056.4	418.67	NaN	1070.1	930.23	NaN	655.96	752.47	NaN	1314	474.95	NaN
959.41	96.974	NaN	623.69	335.52	NaN	969.63	949.06	NaN	790.77	174.72	NaN	1056.4	418.67	NaN	1067.9	932.67	NaN	649.22	746.68	NaN	1317.2	463.16	NaN
959.52	95.009	NaN	635.74	315.35	NaN	969.02	947.97	NaN	798.22	174.11	NaN	1056.4	418.67	NaN	1064.9	935.49	NaN	638.77	746.04	NaN	1319	451.78	NaN
959.45	92.648	NaN	636.45	295.97	NaN	969.83	946.39	NaN	807.43	172.38	NaN	1056.4	418.67	NaN	1063.4	937.5	NaN	628.92	744.75	NaN	1319.1	439.83	NaN
959.19	92.445	NaN	639.61	286.61	NaN	969.22	944.12	NaN	813.08	172.44	NaN	1056.4	418.67	NaN	1061.7	943.3	NaN	615.18	743.13	NaN	1316.6	417.37	NaN
959.74	92.14	NaN	654.22	267.02	NaN	973.25	941.11	NaN	825.95	171.05	NaN	1056.4	418.67	NaN	1060	947.4	NaN	596.43	745.3	NaN	1315.8	399	NaN
959.39	93.141	NaN	661.76	249.17	NaN	986.97	932.2	NaN	834.16	171.5	NaN	1056.4	418.67	NaN	1059.2	952.73	NaN	590.8	749.24	NaN	1312.4	385.51	NaN
961.33	94.805	NaN	668.64	240.37	NaN	992.94	927.64	NaN	844.07	171.64	NaN	1056.4	418.67	NaN	1056.4	956.87	NaN	587.44	753.29	NaN	1303.6	368.93	NaN
963.67	96.134	NaN	686.82	224.98	NaN	1005.5	925.02	NaN	852.82	169.83	NaN	1056.4	418.67	NaN	1053.2	960.69	NaN	583.83	756.8	NaN	1299.7	354.49	NaN
965.13	96.301	NaN	699.03	215	NaN	1018	921.55	NaN	859.93	166.91	NaN	1056.4	418.67	NaN	1052.3	963.32	NaN	585.28	762.56	NaN	1298.1	337.63	NaN
967.14	96.606	NaN	709.53	206.82	NaN	1032.5	910.92	NaN	874.73	165.06	NaN	1056.4	418.67	NaN	1050.8	963.71	NaN	587.76	768.43	NaN	1292.9	323.89	NaN
969.87	98.142	NaN	728.22	197.59	NaN	1039	907.89	NaN	883.48	164.43	NaN	1056.4	418.67	NaN	1050.5	963.53	NaN	590.03	774.27	NaN	1293.4	307.47	NaN
972.54	99.065	NaN	742.05	192.65	NaN	1049.1	902.31	NaN	893.31	161.61	NaN	1056.4	418.67	NaN	1049.8	961.99	NaN	592.86	780.84	NaN	1293.5	289.28	NaN
975.72	100.68	NaN	753.42	181.66	NaN	1061.4	892.8	NaN	899.6	161.81	NaN	1056.4	418.67	NaN	1047.5	960.22	NaN	593.11	782.42	NaN	1290	276.23	NaN
977.64	101.17	NaN	760.81	180.03	NaN	1072.5	886.73	NaN	902.59	162.08	NaN	1056.4	418.67	NaN	1046.4	961.2	NaN	593.67	784.94	NaN	1286.3	263.99	NaN
979.46	100.47	NaN	778.83	182.68	NaN	1092.3	886.09	NaN	908.23	164.05	NaN	1056.3	418.76	NaN	1044.6	959.4	NaN	595.86	787.34	NaN	1279.3	256.37	NaN
979.91	100.17	NaN	793.11	183.4	NaN	1103	883.29	NaN	918.93	166.83	NaN	1056.3	418.72	NaN	1041.2	956.73	NaN	596.99	786.99	NaN	1277.3	257.42	NaN
979.2	99.883	NaN	805.23	183.17	NaN	1117.9	875.33	NaN	923.16	168.26	NaN	1056.3	418.76	NaN	1038.4	953.94	NaN	599.66	786.15	NaN	1272.9	254.28	NaN
979.26	99.264	NaN	824.81	182.98	NaN	1130.3	875.22	NaN	928.29	169.32	NaN	1056.4	418.64	NaN	1037.8	949.86	NaN	609.94	782.73	NaN	1266.9	246.27	NaN
980.11	98.499	NaN	842.59	182.57	NaN	1148.5	876.43	NaN	936.54	167.72	NaN	1056.4	418.64	NaN	1033.5	948.43	NaN	613.35	776.4	NaN	1258.8	245.25	NaN
980.34	99.159	NaN	857.04	173.5	NaN	1162.1	868.12	NaN	942.12	166.66	NaN	1056.4	418.64	NaN	1027.3	950.83	NaN	620.17	760.13	NaN	1251.8	240.81	NaN
980.5	99.04	NaN	872.48	168.28	NaN	1167.1	860.7	NaN	949.44	168.03	NaN	1056.4	418.64	NaN	1021	954.86	NaN	628.94	754.73	NaN	1245.1	237.61	NaN
980.88	99.127	NaN	880.06	163.93	NaN	1184	855.82	NaN	952.24	169.2	NaN	1056.4	418.64	NaN	1016.3	956.81	NaN	635.25	748.53	NaN	1240.7	237.4	NaN
980.98	100.2	NaN	886.18	160.31	NaN	1189.8	845.55	NaN	956.9	172.81	NaN	1056.4	418.64	NaN	1012.8	959.92	NaN	641.63	739.89	NaN	1240	235.71	NaN
980.66	100.51	NaN	892.12	156.86	NaN	1196.5	828.78	NaN	962.31	174.7	NaN	1056.4	418.64	NaN	1011	965.54	NaN	646.33	723.87	NaN	1241.3	235.6	NaN
980.81	100.63	NaN	895.39	156.24	NaN	1216.2	817.99	NaN	966.23	175.52	NaN	1056.4	418.64	NaN	1011.1	975.8	NaN	652.21	716.67	NaN	1243.1	234.96	NaN
980.54	101.14	NaN	897.95	155.33	NaN	1225.5	806.53	NaN	968.53	175.42	NaN	1056.4	418.64	NaN	1009.8	983.56	NaN	647.8	706.94	NaN	1244	228.49	NaN
980.79	101.17	NaN	901.19	156.74	NaN	1233	791.88	NaN	968.83	174.78	NaN	1056.4	418.64	NaN	1006.6	987.39	NaN	646.67	696.15	NaN	1246.5	222.57	NaN
980.64	101.48	NaN	903.66	159.5	NaN	1249.8	782	NaN	970.75	174.62	NaN	1056.4	418.64	NaN	1006.4	987.54	NaN	641.34	686.21	NaN	1248.5	221.46	NaN
980.82	101.3	NaN	906.24	162.26	NaN	1257.2	771.92	NaN	974.46	174.28	NaN	1056.4	418.64	NaN	1007.5	990.72	NaN	626.24	671.51	NaN	1249.1	223.51	NaN
980.92	100.73	NaN	907.96	163.32	NaN	1257.5	751.54	NaN	986.01	173.46	NaN	1056.4	418.64	NaN	1009.3	991.59	NaN	620.43	659.81	NaN	1247.8	227.21	NaN
980.62	100.53	NaN	909.58	163.98	NaN	1261.4	735.8	NaN	994.73	170.04	NaN	1056.4	418.64	NaN	1013.4	989.58	NaN	611.67	649.09	NaN	1244.2	229.06	NaN
979.87	100.99	NaN	911.02	164.25	NaN	1263.7	726.95	NaN	1004.4	165.89	NaN	1056.4	418.64	NaN	1015.7	988.98	NaN	592.77	633.87	NaN	1241.6	231.7	NaN
