X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	X5	Y5	ProbId5	
427.57	59.293	NaN	291.75	41.376	NaN	NaN	NaN	NaN	318.75	19.16	NaN	456.9	24.026	NaN
420.72	56.708	NaN	290.54	41.514	NaN	NaN	NaN	NaN	321.57	19.439	NaN	459.23	22.468	NaN
419.12	57.092	NaN	288.75	41.307	NaN	NaN	NaN	NaN	323.77	19.973	NaN	461.49	20.566	NaN
415.99	55.986	NaN	287.22	40.649	NaN	NaN	NaN	NaN	325.3	20.429	NaN	462.9	19.469	NaN
412.15	54.703	NaN	285.37	38.155	NaN	NaN	NaN	NaN	328.96	20.346	NaN	465.7	18.437	NaN
409.44	53.773	NaN	284.99	37.246	NaN	NaN	NaN	NaN	332.42	20.096	NaN	471.56	17.724	NaN
406.64	52.933	NaN	284.5	34.104	NaN	NaN	NaN	NaN	335.31	20.112	NaN	474.69	18.134	NaN
404.4	51.861	NaN	284.32	32.625	NaN	NaN	NaN	NaN	338.67	20.359	NaN	479.92	18.367	NaN
401.61	51.016	NaN	284.26	31.474	NaN	NaN	NaN	NaN	342.8	19.959	NaN	483.89	18.409	NaN
398.58	49.908	NaN	284.52	33.802	NaN	NaN	NaN	NaN	345.72	20.177	NaN	487.91	17.911	NaN
397.02	48.362	NaN	284.47	34.518	NaN	NaN	NaN	NaN	348.76	20.449	NaN	490.09	17.77	NaN
395.96	45.618	NaN	285.83	34.25	NaN	NaN	NaN	NaN	351.04	20.613	NaN	492.99	17.284	NaN
396.51	41.446	NaN	287.9	33.833	NaN	NaN	NaN	NaN	354.5	20.573	NaN	497.01	16.215	NaN
398.38	38.029	NaN	289.94	34.017	NaN	NaN	NaN	NaN	355.73	21.854	NaN	499.54	15.753	NaN
401.2	33.145	NaN	293.04	33.754	NaN	NaN	NaN	NaN	357.74	22.85	NaN	501.16	15.391	NaN
403.35	29.894	NaN	295.87	33.95	NaN	NaN	NaN	NaN	359.89	23.523	NaN	505.17	15.037	NaN
405.26	27.477	NaN	298.11	33.912	NaN	NaN	NaN	NaN	361.48	24.259	NaN	509.3	15.522	NaN
409.06	24.365	NaN	301.07	33.897	NaN	NaN	NaN	NaN	364.05	25.036	NaN	512.7	16.101	NaN
412.03	22.848	NaN	303.2	33.906	NaN	NaN	NaN	NaN	366.67	25.271	NaN	515.49	16.536	NaN
416.56	20.727	NaN	306.52	33.773	NaN	NaN	NaN	NaN	369.95	24.856	NaN	519.15	16.547	NaN
419.61	19.271	NaN	308.72	33.939	NaN	NaN	NaN	NaN	372.46	24.68	NaN	521.44	16.461	NaN
423.83	18.305	NaN	312.95	33.848	NaN	NaN	NaN	NaN	375.67	24.315	NaN	526.14	16.259	NaN
425.51	18.75	NaN	316.71	33.927	NaN	NaN	NaN	NaN	377.55	24.409	NaN	528.68	16.854	NaN
429.29	18.797	NaN	319.75	34.009	NaN	NaN	NaN	NaN	379.65	25.637	NaN	534.15	17.5	NaN
432.46	18.911	NaN	323.59	34.205	NaN	NaN	NaN	NaN	380.69	26.713	NaN	537.2	17.699	NaN
436.33	19.088	NaN	326.59	34.173	NaN	NaN	NaN	NaN	383.2	27.23	NaN	541.36	17.172	NaN
440.57	19.222	NaN	330.2	33.886	NaN	NaN	NaN	NaN	385.98	27.473	NaN	544.21	16.391	NaN
443.91	19.139	NaN	333.93	33.678	NaN	NaN	NaN	NaN	388.66	27.892	NaN	546.75	15.92	NaN
446.97	19.211	NaN	335.31	33.164	NaN	NaN	NaN	NaN	390.84	28.347	NaN	552.78	15.034	NaN
449.65	19.154	NaN	337.93	32.653	NaN	NaN	NaN	NaN	394.91	28.023	NaN	558.45	16.135	NaN
452.09	19.13	NaN	340.53	31.695	NaN	NaN	NaN	NaN	396.91	27.934	NaN	564.81	17.761	NaN
454.76	19.12	NaN	344.17	30.785	NaN	NaN	NaN	NaN	399.74	27.547	NaN	568.7	18.671	NaN
457.8	19.012	NaN	346.34	30.122	NaN	NaN	NaN	NaN	402.95	27.072	NaN	574.12	19.427	NaN
460.03	19.039	NaN	349.17	29.244	NaN	NaN	NaN	NaN	405.66	26.607	NaN	577.57	19.568	NaN
462.17	18.818	NaN	350.64	28.455	NaN	NaN	NaN	NaN	408.74	25.726	NaN	581.54	19.884	NaN
464.53	18.79	NaN	351.87	27.7	NaN	NaN	NaN	NaN	410.69	25.188	NaN	586.05	19.725	NaN
466.89	18.671	NaN	352.8	27.416	NaN	NaN	NaN	NaN	413.82	24.135	NaN	589.43	19.688	NaN
471.45	17.654	NaN	355.04	26.758	NaN	NaN	NaN	NaN	417.57	23.093	NaN	592.47	19.516	NaN
475.55	17.288	NaN	356.39	26.557	NaN	NaN	NaN	NaN	420.36	22.775	NaN	595.68	19.137	NaN
479.21	17.13	NaN	357.78	26.355	NaN	NaN	NaN	NaN	422.91	22.767	NaN	598.35	18.793	NaN
482.78	17.052	NaN	359.68	25.811	NaN	NaN	NaN	NaN	427.4	22.558	NaN	600.9	18.44	NaN
486.85	16.852	NaN	361.99	25.604	NaN	NaN	NaN	NaN	429.71	23	NaN	603.21	18.12	NaN
490.64	16.688	NaN	363.02	25.844	NaN	NaN	NaN	NaN	431.88	23.265	NaN	605.71	17.772	NaN
493.61	16.536	NaN	363.81	26.122	NaN	NaN	NaN	NaN	434.34	23.702	NaN	608.39	17.217	NaN
496.5	16.269	NaN	365.79	26.071	NaN	NaN	NaN	NaN	438.2	23.876	NaN	610.34	17.042	NaN
499.23	16.038	NaN	367.38	26.245	NaN	NaN	NaN	NaN	440.44	23.949	NaN	612.37	16.628	NaN
501.86	15.964	NaN	369.18	26.779	NaN	NaN	NaN	NaN	443.86	23.83	NaN	617.88	17.294	NaN
505.19	15.578	NaN	370.73	27.462	NaN	NaN	NaN	NaN	445.19	23.949	NaN	624.56	21.391	NaN
507.51	15.187	NaN	372.28	28.2	NaN	NaN	NaN	NaN	448.49	23.882	NaN	635.79	25.56	NaN
509.29	15.063	NaN	375.77	29.409	NaN	NaN	NaN	NaN	451.05	23.684	NaN	647.73	29.597	NaN
513.41	14.827	NaN	377.87	30.106	NaN	NaN	NaN	NaN	452.68	23.436	NaN	656.84	32.873	NaN
515.59	14.675	NaN	379.6	30.761	NaN	NaN	NaN	NaN	454.06	23.298	NaN	664.62	34.646	NaN
516.7	14.713	NaN	380.66	31.097	NaN	NaN	NaN	NaN	456.22	23.052	NaN	669.22	30.945	NaN
519.33	14.756	NaN	382.35	31.612	NaN	NaN	NaN	NaN	458.72	22.87	NaN	671.26	26.386	NaN
521.19	14.662	NaN	383.53	31.955	NaN	NaN	NaN	NaN	461.07	22.539	NaN	669.21	25.337	NaN
522.87	14.571	NaN	385.13	32.414	NaN	NaN	NaN	NaN	462.12	22.413	NaN	665.34	28.682	NaN
524.44	14.5	NaN	386.3	32.742	NaN	NaN	NaN	NaN	463.3	22.207	NaN	659.48	32.099	NaN
525.24	14.586	NaN	386.99	32.909	NaN	NaN	NaN	NaN	464.91	21.815	NaN	653.69	34.78	NaN
527.45	14.233	NaN	389.58	33.694	NaN	NaN	NaN	NaN	466.61	22.084	NaN	648.82	36.38	NaN
531.95	13.559	NaN	391.74	34.253	NaN	NaN	NaN	NaN	469.06	22.956	NaN	643.15	37.718	NaN
534.76	13.328	NaN	393.98	34.022	NaN	NaN	NaN	NaN	472.59	24.367	NaN	637.72	38.882	NaN
535.5	13.286	NaN	398.31	32.831	NaN	NaN	NaN	NaN	475.58	25.34	NaN	632.67	38.934	NaN
537.82	13.141	NaN	401.78	31.517	NaN	NaN	NaN	NaN	477.92	26.391	NaN	627.34	37.659	NaN
541.67	12.672	NaN	405.37	30.072	NaN	NaN	NaN	NaN	481.26	27.292	NaN	621.23	36.119	NaN
542.12	12.791	NaN	407.95	28.908	NaN	NaN	NaN	NaN	483.58	27.9	NaN	616.31	35.011	NaN
543.48	13.418	NaN	410.63	27.461	NaN	NaN	NaN	NaN	485.71	28.474	NaN	612.22	34.032	NaN
544.43	13.618	NaN	412.65	26.026	NaN	NaN	NaN	NaN	486.79	28.644	NaN	609.28	33.315	NaN
548.77	13.983	NaN	414.29	24.8	NaN	NaN	NaN	NaN	489.24	29.144	NaN	605.39	31.294	NaN
553.38	15.955	NaN	415.64	23.988	NaN	NaN	NaN	NaN	491.24	29.38	NaN	602.57	28.785	NaN
555.8	17.943	NaN	416.57	23.585	NaN	NaN	NaN	NaN	493.42	29.221	NaN	600.34	26.243	NaN
557.78	19.667	NaN	418.68	22.864	NaN	NaN	NaN	NaN	495.76	28.767	NaN	598.72	24.107	NaN
558.75	20.648	NaN	419.82	23.322	NaN	NaN	NaN	NaN	496.81	28.56	NaN	595.28	21.319	NaN
560.76	21.929	NaN	421.99	24.278	NaN	NaN	NaN	NaN	499.67	27.87	NaN	589.41	17.811	NaN
564.03	24.829	NaN	423.56	25.14	NaN	NaN	NaN	NaN	501.71	27.315	NaN	585.44	16.768	NaN
567.33	31.262	NaN	424.2	25.588	NaN	NaN	NaN	NaN	503.43	27	NaN	581.14	16.349	NaN
570.89	37.785	NaN	426.48	26.66	NaN	NaN	NaN	NaN	505.09	26.758	NaN	576.38	16.09	NaN
576.08	43.338	NaN	428.81	27.739	NaN	NaN	NaN	NaN	506.77	26.857	NaN	571.16	15.764	NaN
582	48.217	NaN	430.09	28.271	NaN	NaN	NaN	NaN	509.75	26.461	NaN	566.41	15.655	NaN
585.74	51.284	NaN	431.09	28.618	NaN	NaN	NaN	NaN	513.24	25.755	NaN	561.17	15.247	NaN
592.09	54.986	NaN	433.75	29.528	NaN	NaN	NaN	NaN	515.54	25.22	NaN	557.47	15.177	NaN
597.73	55.094	NaN	437.46	30.355	NaN	NaN	NaN	NaN	519.42	24.422	NaN	554.09	14.847	NaN
603.45	52.349	NaN	442.42	32.278	NaN	NaN	NaN	NaN	521.88	24.884	NaN	550.76	14.458	NaN
610.4	48.1	NaN	446.91	34.087	NaN	NaN	NaN	NaN	524.01	25.198	NaN	547.62	14.065	NaN
617.6	41.413	NaN	451.38	35.22	NaN	NaN	NaN	NaN	527.28	25.848	NaN	542.54	14.494	NaN
622.97	31.545	NaN	454.81	36.048	NaN	NaN	NaN	NaN	530.6	26.451	NaN	535.8	15.852	NaN
627.24	24.371	NaN	458.63	36.667	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
631.89	20.46	NaN	462.83	37.559	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
636.42	21.366	NaN	468.14	38.908	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
640.97	27.03	NaN	472.85	39.938	NaN	540.8	27.968	NaN	NaN	NaN	NaN	516.19	19.198	NaN
645	34.194	NaN	476.31	40.368	NaN	542.64	27.884	NaN	NaN	NaN	NaN	511.34	19.462	NaN
651.04	41.384	NaN	482.38	41.019	NaN	545.13	28.104	NaN	NaN	NaN	NaN	508.23	20.198	NaN
656.62	51.538	NaN	486.86	41.404	NaN	549.54	28.647	NaN	NaN	NaN	NaN	505.25	20.239	NaN
666.34	65.127	NaN	491.77	42.026	NaN	551.97	28.779	NaN	NaN	NaN	NaN	500.54	20.66	NaN
676.13	82.159	NaN	495.79	42.248	NaN	554.7	28.831	NaN	NaN	NaN	NaN	497.94	20.943	NaN
687.24	98.667	NaN	499.27	42.264	NaN	555.8	28.629	NaN	NaN	NaN	NaN	494.86	21.123	NaN
696.66	114.82	NaN	503	42.071	NaN	557.84	27.012	NaN	NaN	NaN	NaN	491.49	21.221	NaN
705.26	127.19	NaN	507.86	41.68	NaN	558.71	26.3	NaN	NaN	NaN	NaN	488.9	21.248	NaN
713.8	139.42	NaN	509.86	41.561	NaN	559.52	26.902	NaN	NaN	NaN	NaN	485.36	21.248	NaN
721.9	150.77	NaN	513.24	40	NaN	561.47	25.974	NaN	NaN	NaN	NaN	483.13	21.253	NaN
729.83	161.92	NaN	513.9	39.301	NaN	563.41	24.864	NaN	NaN	NaN	NaN	479.59	21.255	NaN
735.64	170.01	NaN	515	37.918	NaN	565.92	23.611	NaN	NaN	NaN	NaN	477.04	21.237	NaN
741.96	178.5	NaN	515.49	36.716	NaN	567.67	23.819	NaN	NaN	NaN	NaN	475	21.167	NaN
748.54	187.27	NaN	516.05	35.228	NaN	570.43	23.597	NaN	NaN	NaN	NaN	472.53	21.067	NaN
756.07	192.28	NaN	516.52	33.748	NaN	573.04	23.623	NaN	NaN	NaN	NaN	470.72	21.054	NaN
761.77	185.35	NaN	516.69	33.095	NaN	574.44	23.744	NaN	NaN	NaN	NaN	467.98	20.934	NaN
761.02	176.26	NaN	517.08	31.495	NaN	576.24	23.686	NaN	NaN	NaN	NaN	465.24	20.826	NaN
759.21	162.52	NaN	517.3	29.86	NaN	579.09	23.134	NaN	NaN	NaN	NaN	462.9	20.264	NaN
758.11	152.51	NaN	517.47	28.874	NaN	582.16	22.625	NaN	NaN	NaN	NaN	460.61	19.435	NaN
757.05	143.39	NaN	517.96	27.1	NaN	584.13	22.449	NaN	NaN	NaN	NaN	459.35	18.917	NaN
755.38	133.26	NaN	518.03	26.461	NaN	586.09	22.333	NaN	NaN	NaN	NaN	457.9	18.372	NaN
753.78	124.64	NaN	518.56	25.056	NaN	587.16	22.321	NaN	NaN	NaN	NaN	454.42	16.75	NaN
752.4	117.57	NaN	517.97	24.32	NaN	589.8	22.234	NaN	NaN	NaN	NaN	450.17	15.947	NaN
751.34	111.57	NaN	516.78	23.818	NaN	592.11	22.821	NaN	NaN	NaN	NaN	446.52	16.108	NaN
749.83	104	NaN	515.33	23.971	NaN	595.06	23.222	NaN	NaN	NaN	NaN	441.84	15.929	NaN
748.8	98.586	NaN	512.86	24.363	NaN	597.15	23.819	NaN	NaN	NaN	NaN	439.71	16.077	NaN
747.68	92.793	NaN	511.37	24.717	NaN	599	23.968	NaN	NaN	NaN	NaN	437.08	15.839	NaN
746.55	87.387	NaN	508.06	25.602	NaN	602.33	23.716	NaN	NaN	NaN	NaN	433.67	15.578	NaN
744.35	82.67	NaN	506.51	26.08	NaN	604.07	23.595	NaN	NaN	NaN	NaN	432.27	15.677	NaN
738.46	80.026	NaN	502.66	26.83	NaN	606.43	23.378	NaN	NaN	NaN	NaN	429	15.527	NaN
731.79	82.133	NaN	499.95	27.069	NaN	608.4	23.218	NaN	NaN	NaN	NaN	427.58	15.576	NaN
NaN	NaN	NaN	496.24	27.021	NaN	609.35	23.188	NaN	NaN	NaN	NaN	424.23	15.337	NaN
NaN	NaN	NaN	492.74	27.405	NaN	609.16	24.636	NaN	NaN	NaN	NaN	420.79	15.821	NaN
696.94	85.604	NaN	489	27.59	NaN	611.1	25.396	NaN	724.19	82.058	NaN	415.66	16.83	NaN
687.75	85.635	NaN	483.66	28.26	NaN	612.34	26.163	NaN	725.3	84.347	NaN	411.65	17.899	NaN
678.71	85.576	NaN	480.2	28.361	NaN	614.27	26.642	NaN	723.59	87.056	NaN	407.67	18.289	NaN
670.35	85.396	NaN	476.32	28.505	NaN	616.52	27.286	NaN	721.75	89.472	NaN	404.86	18.612	NaN
663.94	84.753	NaN	473.61	28.932	NaN	618.12	28.144	NaN	719.26	93.222	NaN	402.07	18.847	NaN
655.95	83.776	NaN	471.35	29.175	NaN	619.89	28.531	NaN	716.77	96.582	NaN	398.74	19.078	NaN
648.81	82.778	NaN	468.8	29.232	NaN	621.71	29.039	NaN	714.99	99.309	NaN	395.23	19.087	NaN
643.16	81.974	NaN	466.28	29.241	NaN	624.66	29.179	NaN	713.4	101.51	NaN	392.93	19.173	NaN
637.13	81.117	NaN	462.16	29.441	NaN	625.03	29.517	NaN	711.92	103.69	NaN	389.6	19.136	NaN
631.91	80.329	NaN	460.08	29.579	NaN	626.98	29.695	NaN	709	105.56	NaN	386.64	19.061	NaN
626.25	79.506	NaN	458.13	29.56	NaN	628.3	29.711	NaN	705.08	105.94	NaN	384.39	19.03	NaN
621.13	78.62	NaN	456.69	29.564	NaN	629.64	29.768	NaN	700.09	105.73	NaN	383.07	19.15	NaN
615.65	77.757	NaN	454.8	29.545	NaN	631.06	29.778	NaN	690.66	105.59	NaN	380.83	19.146	NaN
611.57	77.169	NaN	450.93	29.848	NaN	633.46	29.688	NaN	681.54	104.17	NaN	378.77	19.097	NaN
607	76.324	NaN	448.05	30.356	NaN	633.87	29.737	NaN	672.94	99.802	NaN	376.17	18.846	NaN
603.68	75.538	NaN	443.5	31.102	NaN	635.38	29.79	NaN	664.16	95.528	NaN	375.13	19	NaN
600.06	74.821	NaN	441.43	31.133	NaN	636.15	30	NaN	656.72	92.169	NaN	373.44	19.111	NaN
596.11	74.157	NaN	437.82	31.359	NaN	637.2	29.953	NaN	647.2	86.864	NaN	371.19	19	NaN
590.76	71.048	NaN	433.8	31.333	NaN	639.66	28.708	NaN	638.37	83.667	NaN	367.54	20.106	NaN
581.67	60.377	NaN	431.71	31.533	NaN	639.9	30.036	NaN	629.73	79.901	NaN	363.19	21.473	NaN
574.09	52.486	NaN	428.71	31.426	NaN	639.25	29.901	NaN	621	75.948	NaN	359.69	22.413	NaN
568.25	46.194	NaN	425.75	31.417	NaN	637.59	27.667	NaN	611.91	73.117	NaN	357.35	22.908	NaN
560.94	38.555	NaN	424.22	31.404	NaN	634.57	25.276	NaN	605.78	71.679	NaN	353.55	23.212	NaN
552.57	30.5	NaN	420.6	31.071	NaN	631.9	23.619	NaN	597.48	69.74	NaN	350.47	23.314	NaN
544.07	24.912	NaN	417.76	30.814	NaN	629.56	22.045	NaN	591.46	68.24	NaN	348.25	23.585	NaN
537.43	22.083	NaN	415.89	30.858	NaN	626.66	21.111	NaN	585.98	66.692	NaN	344.34	23.202	NaN
529.74	19.5	NaN	413.47	30.781	NaN	624	21.351	NaN	579.61	65.096	NaN	342.3	23.171	NaN
521.93	17.973	NaN	411.38	30.75	NaN	621.08	21.545	NaN	574.88	63.65	NaN	338.59	22.639	NaN
516.11	18.529	NaN	410.15	30.949	NaN	616.68	22.126	NaN	569.46	62.265	NaN	336.97	22.604	NaN
507.96	20.014	NaN	407.14	30.51	NaN	613.2	22.119	NaN	565.01	61.132	NaN	334.55	22.182	NaN
500.27	20.814	NaN	405.84	29.949	NaN	610.24	22.078	NaN	560.26	60.087	NaN	331.83	21.533	NaN
494.4	20.887	NaN	403.23	28.747	NaN	607.44	22.039	NaN	556.31	59.26	NaN	330.17	21.267	NaN
486.82	21.092	NaN	400.63	27.161	NaN	603.83	21.979	NaN	551.89	58.327	NaN	328.63	21.147	NaN
481.29	21.012	NaN	398.53	25.78	NaN	600.29	21.938	NaN	547.7	57.495	NaN	327.05	20.832	NaN
475.16	20.753	NaN	396.83	24.523	NaN	598.73	21.808	NaN	543	57.554	NaN	325.07	20.289	NaN
469.13	20.387	NaN	394.81	23.329	NaN	596.34	21.583	NaN	538.48	58.811	NaN	324.79	20.459	NaN
462.06	19.789	NaN	392.05	22.102	NaN	593.72	21.589	NaN	533.72	60.636	NaN	321.88	19.245	NaN
458.41	19.533	NaN	389.52	21.077	NaN	591.77	21.515	NaN	529.3	62.571	NaN	321.48	19.184	NaN
455.08	19.386	NaN	387.76	20.51	NaN	589.27	21.479	NaN	526.41	64.06	NaN	320.81	19.019	NaN
450.03	18.892	NaN	384.91	19.247	NaN	587.73	21.495	NaN	523.27	65.734	NaN	319.78	18.731	NaN
445.77	18.5	NaN	382.84	18.511	NaN	585.55	21.663	NaN	520.44	67.247	NaN	317.65	18.413	NaN
443.4	18.313	NaN	380.71	18.16	NaN	582.89	22.206	NaN	517.21	69.31	NaN	314.7	18.171	NaN
438.47	17.877	NaN	378.12	17.589	NaN	579.25	23	NaN	514.42	71.025	NaN	312.5	18.469	NaN
432.33	18.945	NaN	376.19	17.271	NaN	575.01	23.301	NaN	512.47	72.062	NaN	310.67	18.6	NaN
427.84	19.56	NaN	373.34	16.931	NaN	572.78	23.45	NaN	509.66	73.953	NaN	308.84	18.55	NaN
423.28	20.179	NaN	369.33	17.673	NaN	568.77	23.436	NaN	507.34	75.468	NaN	305.84	18.176	NaN
417.67	20.722	NaN	366.36	18.79	NaN	565.15	23.586	NaN	504.94	76.765	NaN	305.19	18.486	NaN
412.83	20.786	NaN	364.26	19.736	NaN	561.78	23.899	NaN	502.87	78.256	NaN	302.37	18	NaN
409.16	20.932	NaN	360.77	20.894	NaN	558.48	24.061	NaN	501.34	79.776	NaN	300.06	17.722	NaN
405.44	20.918	NaN	357.72	21.731	NaN	555.4	24.021	NaN	499.54	81.905	NaN	297.84	17.563	NaN
400.72	20.843	NaN	355.17	22.609	NaN	553.1	24.02	NaN	498.22	83.828	NaN	296.52	17.535	NaN
396.75	20.924	NaN	352.73	23.217	NaN	550.15	23.714	NaN	496.72	86.31	NaN	295.05	17.469	NaN
393.38	20.937	NaN	350.61	23.579	NaN	547.3	23.636	NaN	495.86	87.67	NaN	291.7	17.5	NaN
389.56	20.866	NaN	349.4	23.868	NaN	545.09	23.656	NaN	494.57	89.629	NaN	287.9	18.395	NaN
386.86	20.824	NaN	346.84	24.128	NaN	542.71	23.787	NaN	492.72	93.207	NaN	284.69	19.043	NaN
383	20.759	NaN	345.68	24.404	NaN	539.83	23.792	NaN	491.5	95.354	NaN	279.93	19.73	NaN
381.05	20.701	NaN	343.37	24.635	NaN	538.24	23.707	NaN	490.57	97.083	NaN	276.64	19.984	NaN
376.73	20.243	NaN	340.71	24.62	NaN	535.66	23.359	NaN	489.4	98.975	NaN	273.9	20.252	NaN
373.72	19.987	NaN	340.04	24.966	NaN	531.78	22.969	NaN	488.53	100.27	NaN	271.03	20.576	NaN
371.9	19.87	NaN	339.15	25.248	NaN	528.87	22.756	NaN	487.61	101.7	NaN	268.09	20.742	NaN
370.3	19.784	NaN	337.91	25.474	NaN	525.1	22.69	NaN	486.71	103.09	NaN	265.65	20.75	NaN
367.85	19.742	NaN	336.03	25.495	NaN	522.23	22.814	NaN	485.84	104.28	NaN	261.69	20.484	NaN
365.16	19.663	NaN	334	25.533	NaN	517.91	22.44	NaN	484.84	105.73	NaN	261.29	22.872	NaN
361.39	19.288	NaN	331.61	24.371	NaN	515.01	22.663	NaN	483.84	107.52	NaN	263.04	23.3	NaN
359.1	19.122	NaN	329.22	23.214	NaN	511.47	22.245	NaN	483.14	108.37	NaN	265.48	22.162	NaN
356.64	18.865	NaN	325.8	21.484	NaN	508.22	21.971	NaN	482.31	109.64	NaN	267.49	21.648	NaN
354.21	18.855	NaN	323.54	20.4	NaN	503.38	21.402	NaN	481.29	110.94	NaN	269.33	21.079	NaN
354.18	18.678	NaN	321.81	19.449	NaN	500.55	21.932	NaN	478.16	111.73	NaN	271.72	20.283	NaN
352.65	18.67	NaN	320.39	19.119	NaN	496.7	21.929	NaN	475.27	111.91	NaN	273.26	19.79	NaN
349.19	18.676	NaN	318.69	18.673	NaN	494.51	22.041	NaN	470.12	111.5	NaN	274.93	19.182	NaN
NaN	NaN	NaN	NaN	NaN	NaN	490.37	21.874	NaN	465.66	111.27	NaN	275.72	19.03	NaN
NaN	NaN	NaN	NaN	NaN	NaN	487.01	21.637	NaN	460.74	111.08	NaN	276.38	18.94	NaN
NaN	NaN	NaN	NaN	NaN	NaN	483.63	21.358	NaN	456.35	110.62	NaN	276.5	19.531	NaN
NaN	NaN	NaN	NaN	NaN	NaN	481.4	21.796	NaN	451.99	110.48	NaN	277.91	19.9	NaN
NaN	NaN	NaN	NaN	NaN	NaN	477.67	21.784	NaN	446.63	110.22	NaN	277.8	21.312	NaN
NaN	NaN	NaN	NaN	NaN	NaN	473.72	21.511	NaN	443.44	110.12	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	471.11	21.567	NaN	439.79	109.75	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	467.34	21.598	NaN	435.08	108.86	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	464.27	21.465	NaN	430.31	106.54	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	460.06	21.448	NaN	421.99	103.34	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	456.99	22.031	NaN	415.21	101.14	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	454.89	22.515	NaN	409.77	99.409	NaN	296.67	38.505	NaN
NaN	NaN	NaN	NaN	NaN	NaN	450.48	22.765	NaN	404.16	97.4	NaN	300.36	40.42	NaN
NaN	NaN	NaN	NaN	NaN	NaN	447.85	22.828	NaN	396.57	91.747	NaN	303.75	41.836	NaN
NaN	NaN	NaN	NaN	NaN	NaN	442.9	22.393	NaN	390.84	86.588	NaN	307.06	43.143	NaN
NaN	NaN	NaN	NaN	NaN	NaN	441.51	22.615	NaN	383.29	80.862	NaN	311.03	44.04	NaN
NaN	NaN	NaN	NaN	NaN	NaN	437.66	22.441	NaN	376.08	74.388	NaN	312.95	44.296	NaN
NaN	NaN	NaN	NaN	NaN	NaN	436.15	22.681	NaN	367.8	68.822	NaN	316.74	43.931	NaN
NaN	NaN	NaN	NaN	NaN	NaN	432.66	22.421	NaN	357.02	63.871	NaN	319.61	43.5	NaN
NaN	NaN	NaN	NaN	NaN	NaN	429.94	22.581	NaN	344.86	57.883	NaN	321.88	43.115	NaN
NaN	NaN	NaN	NaN	NaN	NaN	428.63	23.202	NaN	NaN	NaN	NaN	NaN	NaN	NaN
272.99	31.619	NaN	275.28	17.793	NaN	426.22	24.845	NaN	328.38	50.528	NaN	336.05	33.319	NaN
264.99	38.078	NaN	270.84	18.124	NaN	423.33	25.908	NaN	322.33	49.379	NaN	349.05	31.734	NaN
258.56	44.704	NaN	267.66	18.916	NaN	420.59	26.473	NaN	314.43	49.432	NaN	360.43	31.615	NaN
252.95	50.545	NaN	263.52	19.411	NaN	419.81	27.242	NaN	308.51	51.053	NaN	369.49	31.536	NaN
248.27	55.882	NaN	262.54	19.457	NaN	417.07	27.236	NaN	306.38	52.78	NaN	376.75	31.461	NaN
243.63	61.542	NaN	260.32	19.605	NaN	415.54	27.356	NaN	304.12	56.966	NaN	384.33	31.373	NaN
241	63.619	NaN	257.51	19.587	NaN	NaN	NaN	NaN	303.13	61.409	NaN	NaN	NaN	NaN
236.58	66.537	NaN	254.31	19.234	NaN	NaN	NaN	NaN	302.99	65.719	NaN	NaN	NaN	NaN
232.17	68.604	NaN	251.9	19.413	NaN	NaN	NaN	NaN	303.15	70.7	NaN	NaN	NaN	NaN
227.46	70.375	NaN	250.56	21.068	NaN	NaN	NaN	NaN	303.32	73.909	NaN	NaN	NaN	NaN
222.17	71.803	NaN	248.54	21.756	NaN	NaN	NaN	NaN	303.54	78.647	NaN	NaN	NaN	NaN
218.55	72.907	NaN	247.25	22.933	NaN	NaN	NaN	NaN	303.64	81.701	NaN	NaN	NaN	NaN
212.83	74.275	NaN	247.16	24.248	NaN	NaN	NaN	NaN	303.49	84.643	NaN	NaN	NaN	NaN
209.59	75.252	NaN	248.17	25.279	NaN	NaN	NaN	NaN	303.56	88.071	NaN	NaN	NaN	NaN
207.28	75.612	NaN	249.24	23.188	NaN	NaN	NaN	NaN	303.58	91.027	NaN	NaN	NaN	NaN
204.08	76.301	NaN	251.39	21.12	NaN	NaN	NaN	NaN	303.55	94.171	NaN	NaN	NaN	NaN
200.51	76.556	NaN	252.53	19.892	NaN	NaN	NaN	NaN	303.55	96.865	NaN	NaN	NaN	NaN
197.96	76.371	NaN	253.3	20.199	NaN	NaN	NaN	NaN	303.44	99.374	NaN	NaN	NaN	NaN
197.31	74.016	NaN	256.33	19.652	NaN	383.96	25.605	NaN	303.43	101.56	NaN	424.77	22.024	NaN
198.92	72.022	NaN	260.51	19.193	NaN	379.48	25.444	NaN	303.2	104.31	NaN	427.46	23.17	NaN
